l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
mrj,no,Emotions and values,0.10600928060185295,20
av,lbe,Clothing and grooming,0.10603281330463184,1
be,la,The house,0.1060368830593747,22
bn,ce,Basic actions and technology,0.10604076993574466,53
ko,ab,Basic actions and technology,0.10605070025197068,7
fi,ce,Agriculture and vegetation,0.10605278334746478,17
ba,zh,The physical world,0.10606312787867232,58
sah,ko,Sense perception,0.10606408799411961,43
mdf,zh,Possession,0.106076446985662,7
vep,ja,Cognition,0.1060828928524194,13
os,cy,Sense perception,0.10608919864168619,24
ps,xal,Quantity,0.10609648057514125,24
bn,ba,Agriculture and vegetation,0.10612824159579652,16
be,xal,Speech and language,0.10613767008918963,11
mhr,bg,Spatial relations,0.10615934898160774,13
tt,ce,Social and political relations,0.10615949915991589,21
myv,en,The body,0.10616600901587676,35
vep,xal,Kinship,0.10617263389845397,14
myv,br,Modern world,0.10619440086287359,13
xal,ml,Motion,0.10619579608334381,5
myv,udm,Motion,0.10619757179501947,5
cv,zh,Speech and language,0.10620203718695702,10
os,he,Animals,0.10620211480151018,20
kv,bn,Emotions and values,0.1062070020326565,14
ku,ko,Social and political relations,0.1062144677963854,20
ku,sah,Animals,0.10622055532770958,35
ce,ar,The physical world,0.10622792148285977,64
mhr,be,Social and political relations,0.10625453111031893,7
lt,ab,Kinship,0.10625479895931629,8
ba,cv,Motion,0.1062576957203442,13
hu,ku,Clothing and grooming,0.10625816292278176,11
de,ga,Animals,0.10626183370892671,2
bn,ja,Social and political relations,0.10626196398175487,20
se,he,The physical world,0.1062664377311439,20
bn,kk,Agriculture and vegetation,0.10627996006155836,15
vep,lbe,Sense perception,0.10628266438220446,6
sah,he,Social and political relations,0.10628525716964582,22
udm,ru,The house,0.10629179164423153,7
be,lez,Food and drink,0.10629793732275075,16
ps,ba,Clothing and grooming,0.1063166866031004,12
ps,te,Basic actions and technology,0.10632629342551762,51
bn,zh,The house,0.10633016688533097,17
myv,lv,Kinship,0.10633122350973406,18
os,lez,Quantity,0.10633501450439065,19
mn,ar,The house,0.10635162718831558,24
mn,xal,Cognition,0.10636400259758465,12
ro,lez,Clothing and grooming,0.10636425151653314,11
ml,lez,Food and drink,0.10637834774345155,15
myv,da,Sense perception,0.10638257769512635,30
mrj,ar,Basic actions and technology,0.10638810577732934,35
mdf,pt,Time,0.10639319405269923,25
br,ce,Sense perception,0.10639340524477307,30
os,da,The house,0.10640077627276756,6
pt,lbe,Speech and language,0.10640203442122635,9
be,ce,The body,0.10641211685131693,59
myv,lbe,Time,0.10641462949004432,13
ku,uk,Agriculture and vegetation,0.10641613913814991,18
cy,lez,Agriculture and vegetation,0.10643160761175777,10
mdf,ru,Speech and language,0.10643401987098455,7
udm,hy,The body,0.10644772444164828,28
sv,av,Clothing and grooming,0.10644779369136854,4
sq,av,Cognition,0.10644873393220476,15
br,sah,Social and political relations,0.10645390536049817,20
os,lez,The physical world,0.10645784684494707,30
fr,av,The physical world,0.10646672381201612,37
ku,ta,Social and political relations,0.10646971214891864,18
sk,xal,Speech and language,0.10647551446692817,13
udm,tt,Kinship,0.1064761166056805,20
lv,ja,Basic actions and technology,0.10647873750412122,56
mhr,uk,Emotions and values,0.10648059232846668,4
ga,ba,Possession,0.10648582602667078,28
vep,ga,Basic actions and technology,0.10648753496590954,36
myv,bg,Miscellaneous function words,0.10649438175081533,19
kn,zh,Agriculture and vegetation,0.10649625607020946,11
ja,ml,Basic actions and technology,0.1065041304499092,74
hu,av,Clothing and grooming,0.10650438629027359,4
no,ml,The house,0.1065047899290765,20
fa,ga,Agriculture and vegetation,0.10650575585351324,25
kv,pt,Animals,0.10651281643082483,25
mdf,xal,Spatial relations,0.10651326284128329,16
mrj,sq,The body,0.10651507289476655,39
xal,te,Quantity,0.10654668264267367,20
ko,lez,Speech and language,0.10655143950732718,14
mrj,ku,Emotions and values,0.10655188878640527,21
bg,av,The body,0.10655205992890697,35
bn,lbe,Motion,0.10655954824865764,1
mdf,fr,Spatial relations,0.10656997791699138,27
udm,pl,Social and political relations,0.10657419821033043,21
myv,ce,Food and drink,0.10658199201550092,18
ps,ab,Motion,0.10659187538668131,3
os,is,Modern world,0.10659392261555882,17
pl,cv,Basic actions and technology,0.10659407852290377,43
uk,av,Food and drink,0.10659746976761858,16
vep,uz,Modern world,0.10660719711195125,9
az,sah,Basic actions and technology,0.10660863706219145,61
sq,la,Food and drink,0.10662459397891369,26
az,ab,Miscellaneous function words,0.10662997698043773,12
mhr,de,Quantity,0.1066339128670089,9
os,da,Cognition,0.10665629226801836,11
uz,ml,Modern world,0.1066601596550171,19
no,av,Emotions and values,0.1066679160656037,20
en,xal,Sense perception,0.10667432128981665,16
no,br,Agriculture and vegetation,0.10667848499097854,15
os,sah,Cognition,0.10667955240467424,12
os,kn,The body,0.10668238885141602,32
ba,ja,Agriculture and vegetation,0.10670012307926256,25
os,ar,The house,0.10670411087269643,8
lv,lez,Basic actions and technology,0.10670650107426721,22
ku,nl,Clothing and grooming,0.10670880966888463,12
udm,fa,The body,0.10670955714710212,32
mdf,myv,Time,0.10671207358953724,23
tt,cv,Emotions and values,0.10671221235209959,13
os,en,Food and drink,0.1067257319370171,15
mdf,en,The body,0.10672678908839364,14
sah,lbe,Modern world,0.10674165934405859,6
udm,te,Quantity,0.10675464154925778,23
sah,ko,Agriculture and vegetation,0.10675479972213638,18
kv,tt,Clothing and grooming,0.10677062188320777,7
myv,he,Agriculture and vegetation,0.10677143634197703,18
ml,zh,Spatial relations,0.10677363290498737,63
el,ja,The house,0.10678049641899472,24
is,no,The house,0.10678082946674065,24
mdf,sq,Sense perception,0.1067816328547891,27
mdf,tr,Miscellaneous function words,0.10681118395942144,18
ga,he,Emotions and values,0.10681435845818159,54
mdf,xal,Sense perception,0.10682726430239727,14
ps,is,Clothing and grooming,0.1068294869038739,17
mdf,hy,Agriculture and vegetation,0.10683065039624401,9
it,xal,Time,0.10683499241225891,26
ga,lez,Motion,0.10684191960403487,29
myv,ar,Spatial relations,0.10686872020198172,58
ba,zh,Motion,0.10687095548765045,49
udm,bn,Food and drink,0.10687200748501358,10
cy,ml,Possession,0.10688271645003082,20
mhr,sv,Spatial relations,0.10688677009057121,10
cy,he,Speech and language,0.10688759955614845,22
et,cv,Basic actions and technology,0.10688838143852056,37
cv,ml,Sense perception,0.1069106336802733,7
mrj,uz,Spatial relations,0.10691253381621038,35
hr,ab,Animals,0.10691719604536515,2
udm,da,Food and drink,0.10692275095842652,12
da,te,Agriculture and vegetation,0.10692640293791632,11
pt,lbe,Miscellaneous function words,0.10692695448982308,10
sq,br,Clothing and grooming,0.10693889508894955,18
udm,ka,Emotions and values,0.10694062413954522,18
udm,kn,Clothing and grooming,0.10695943467992197,5
da,ce,Modern world,0.1069936906561011,22
be,ce,Clothing and grooming,0.10699450491974602,15
br,sah,Speech and language,0.10701848777232656,16
os,tt,Animals,0.10703098320124743,15
xal,te,Sense perception,0.10703874303010505,11
mhr,sv,Clothing and grooming,0.10704054977184352,2
kv,ar,The physical world,0.10706071842507374,39
ps,ka,Agriculture and vegetation,0.1070616324798297,14
kv,br,Social and political relations,0.10706429973993781,10
la,ba,Possession,0.107078794913798,24
uz,mn,The house,0.10708300770903596,14
az,lez,The physical world,0.10708362658541506,43
kv,no,Agriculture and vegetation,0.10708687410657662,12
sah,ml,The body,0.10708771291865683,62
br,te,Clothing and grooming,0.10710170586728429,18
udm,uz,The physical world,0.10710560443164362,25
ga,zh,The body,0.10710838239081158,90
vep,ar,Agriculture and vegetation,0.10712106342322339,9
ru,lez,Emotions and values,0.10712151565931335,26
be,xal,Spatial relations,0.10712309851388184,35
mrj,nl,The physical world,0.1071254197566326,48
hu,av,Social and political relations,0.10713077825555736,23
udm,mn,Clothing and grooming,0.10713210662408222,7
ta,zh,Modern world,0.10713572514808715,19
ga,br,Animals,0.10715027169072024,30
mdf,cv,Cognition,0.10716201846591071,6
az,ce,The body,0.1071645197102063,57
tt,ar,The house,0.10717368092218629,23
ku,en,Modern world,0.10717372534095625,17
mrj,he,The house,0.10717546252634924,5
os,ba,The house,0.10717610719349613,6
myv,la,Kinship,0.10717699045717591,19
os,lez,Sense perception,0.10718667808357975,17
fi,mdf,Miscellaneous function words,0.10718844892604126,18
udm,ar,Spatial relations,0.10718993146560747,46
vep,la,Miscellaneous function words,0.10719382989230097,14
is,ja,The physical world,0.10719465441957873,76
tt,ja,The physical world,0.10719574387862034,68
ml,zh,Emotions and values,0.10720140803056465,31
myv,sq,The house,0.10720997193595119,8
vep,ce,Animals,0.10721716895339066,14
sv,lbe,Spatial relations,0.10721869350627983,12
vep,en,The body,0.10722056234219118,24
uz,ja,Motion,0.10723295045424333,4
sq,lez,Possession,0.1072343804388006,17
ja,ar,Basic actions and technology,0.10724376964842994,120
et,ab,Miscellaneous function words,0.1072439115978914,10
mdf,te,Motion,0.10725692191598271,8
mn,zh,Spatial relations,0.10726935779546029,94
nl,xal,Sense perception,0.10727159561915516,20
sq,av,Social and political relations,0.10729101949604224,29
ku,lez,The body,0.10730398639451923,38
mn,xal,Speech and language,0.10730606345115638,15
kv,lez,Modern world,0.10730963888942789,11
kv,la,Animals,0.10731578130016141,24
ta,ce,Sense perception,0.1073172451398722,25
myv,cy,Social and political relations,0.1073173276137492,16
mhr,mn,Basic actions and technology,0.10732953918464441,10
ka,ce,Speech and language,0.10733723579609429,14
hr,cv,Speech and language,0.10733890721023491,10
vep,kn,Social and political relations,0.10734144267658127,16
av,he,Agriculture and vegetation,0.10734374044261097,4
os,te,Modern world,0.10734701532018795,17
el,sah,Speech and language,0.10734897326782437,17
mdf,da,The body,0.10735323476670097,14
ku,ab,Quantity,0.10736294880044306,14
ps,ba,Spatial relations,0.10736747822576634,71
ba,ce,Basic actions and technology,0.10737221070544274,70
ja,kn,The house,0.10737306467009988,19
da,la,The body,0.10737389332632948,89
ro,sah,Motion,0.10737738591565314,32
kv,ga,Possession,0.10738138472102489,12
mdf,sk,Spatial relations,0.10739570754881084,37
os,ce,Social and political relations,0.10740192816012376,10
ml,zh,Motion,0.10740325113876258,38
sq,lbe,Kinship,0.10742087902666497,12
sv,ga,The house,0.10742670682937855,18
vep,lt,The body,0.107429195770957,28
ba,ja,Emotions and values,0.10743349640752851,33
mdf,uk,Miscellaneous function words,0.10743410032473993,13
ku,ko,The physical world,0.10744636690554979,50
os,ja,The body,0.10744988668676837,28
ku,sah,Spatial relations,0.10746024828405151,53
kv,is,Social and political relations,0.10746058373785575,10
vep,it,The body,0.10747073570815062,24
ja,av,Possession,0.10747768425911282,17
mrj,ga,Modern world,0.10747821032178487,14
kv,ka,Spatial relations,0.10748531718296671,29
nl,ce,Speech and language,0.1074857766243506,16
cy,ab,Motion,0.10749606936635513,6
mhr,ko,Emotions and values,0.10750528007028201,4
mdf,is,Motion,0.10750792186934643,11
kv,nl,The physical world,0.10751912819171908,38
fi,xal,Sense perception,0.10752480155603975,20
ps,av,Emotions and values,0.10753361559313754,20
fi,cv,Motion,0.10753492532011492,20
mdf,hu,The house,0.10753709907521751,4
sk,de,Clothing and grooming,0.10754499334286538,4
mdf,ps,Sense perception,0.10754516012511672,32
kv,sk,The body,0.10754972222565969,34
fa,xal,Basic actions and technology,0.10755489112561906,18
udm,it,Kinship,0.10755654976478113,19
ro,ce,The physical world,0.1076060743274488,69
ps,os,Motion,0.10760644233178795,2
ku,is,Agriculture and vegetation,0.10761350937670996,15
ga,he,The body,0.10762037467481847,88
hy,ab,Animals,0.10764493014271487,2
myv,ku,Cognition,0.10765386225543806,13
ga,ka,Speech and language,0.10766325656181985,23
el,av,Miscellaneous function words,0.10766956238127642,7
myv,lv,The physical world,0.10767678550314981,49
mhr,kk,Spatial relations,0.10767853997207559,12
mdf,ml,Agriculture and vegetation,0.10768796905935579,9
ja,ta,Modern world,0.1077111547373374,18
myv,de,Emotions and values,0.10771210285027333,12
kv,cy,Emotions and values,0.10772366804612124,20
nl,ce,The physical world,0.10772470027308016,65
la,xal,Animals,0.10772627865095245,19
udm,ps,Spatial relations,0.10774361514198759,44
pl,av,Miscellaneous function words,0.10774856489398517,7
ku,la,Basic actions and technology,0.10775327481375224,55
br,tt,The house,0.10776412036299901,16
myv,ba,Spatial relations,0.10776570011127085,65
ru,ga,Clothing and grooming,0.10777647484892847,18
tt,ko,The house,0.10778367446797459,14
lez,he,The physical world,0.10779271124627385,42
lv,mn,Motion,0.10779514849517696,8
mrj,hr,Modern world,0.10779548660453604,16
ga,ab,Animals,0.10779952749476458,2
br,cv,Clothing and grooming,0.10780077885246314,4
myv,fr,Spatial relations,0.10781063741929944,64
de,xal,Possession,0.10782613710447907,3
sk,lbe,Social and political relations,0.10782691306809658,10
ps,no,Clothing and grooming,0.10783461708045479,16
mdf,fa,Miscellaneous function words,0.10783728973563424,11
bn,os,Speech and language,0.10786290450650089,7
sv,ce,Clothing and grooming,0.10787080791954277,19
udm,kn,Agriculture and vegetation,0.10787838217062941,7
la,mn,Basic actions and technology,0.10788882227396548,110
tt,he,Social and political relations,0.10790042370789851,30
hi,ku,The house,0.10790375489442681,22
udm,mn,Food and drink,0.10792047125146415,12
cy,lez,Sense perception,0.10792284410152844,30
ka,lbe,Agriculture and vegetation,0.10792895926852682,5
es,lbe,Speech and language,0.10793008434226206,8
ga,ce,Time,0.10793493888443516,30
tt,he,The body,0.10793524540845736,89
udm,ps,Clothing and grooming,0.10793640954678775,3
mdf,ta,Agriculture and vegetation,0.10794484214275502,8
hr,la,The body,0.10795201908583597,93
uz,av,The body,0.1079531370991113,19
ta,lez,Speech and language,0.10796727467057779,13
ga,ja,Emotions and values,0.10796995690010158,40
sq,ja,Basic actions and technology,0.1079704398984616,92
eu,lbe,Emotions and values,0.10797539825529905,2
vep,uz,Social and political relations,0.10798051369904162,11
mrj,el,Agriculture and vegetation,0.10798089270648493,19
sq,av,The body,0.10798220392719635,31
bn,ku,The physical world,0.10799376872380405,48
kv,en,Animals,0.10801384505980681,22
vep,he,Miscellaneous function words,0.10801407918831721,14
ab,ar,Time,0.10801790858942555,15
vep,sah,Speech and language,0.10802083737112252,15
uz,te,Social and political relations,0.10803433088456187,12
udm,ru,Kinship,0.10804203433260234,18
en,cv,Emotions and values,0.10804815864150578,17
fa,cy,The house,0.10805474901025973,19
cs,ab,Animals,0.10805508349317867,2
sv,la,The body,0.10806223131910114,94
bn,fr,The house,0.10806521084052866,19
de,xal,Emotions and values,0.10808479160276445,7
vep,ku,Kinship,0.1080875735500767,19
az,lez,Food and drink,0.1080953958115343,17
bn,is,The house,0.10810448190499039,19
myv,kv,Cognition,0.10811447526695062,8
cv,kn,Cognition,0.1081246197846127,10
sah,ka,Speech and language,0.10812940803273409,17
sah,ar,Modern world,0.10813062610592318,28
mdf,mn,Speech and language,0.1081578770804796,5
sq,ab,Agriculture and vegetation,0.10815873397275208,1
kv,uz,Food and drink,0.10816815281328981,10
te,ab,Miscellaneous function words,0.10817699899402682,6
ko,ja,The house,0.10818083671048816,16
is,tt,Basic actions and technology,0.10818877343393904,92
mdf,ar,Agriculture and vegetation,0.10819561100646496,9
myv,cy,Animals,0.10819745907763607,25
myv,lv,Animals,0.10819757374591289,23
is,ja,Emotions and values,0.10820616574395663,40
udm,lez,Sense perception,0.10821333496861191,22
is,av,Social and political relations,0.10821975676111778,23
vep,el,The body,0.10822148547548427,28
os,ko,Spatial relations,0.10822602941368814,30
mdf,fr,Kinship,0.10823882212908555,17
te,zh,Clothing and grooming,0.10826662262611705,20
et,la,Motion,0.10826962467137279,51
udm,uk,Social and political relations,0.10827629852988138,20
mdf,be,Social and political relations,0.10827673084661942,8
ba,ml,Clothing and grooming,0.10828709967743927,11
myv,ku,Social and political relations,0.10829555270513441,11
bn,lbe,Agriculture and vegetation,0.10831569402071309,5
kv,bn,Motion,0.10831716616656117,10
et,mrj,Social and political relations,0.10831987727043266,16
no,ce,The physical world,0.10832500993327712,64
mdf,el,Emotions and values,0.10833011423822787,17
mrj,el,The house,0.10834294522763095,6
kn,lez,Motion,0.10834420670428535,19
kv,no,The physical world,0.10835382506413452,40
ps,la,The house,0.10835723437582041,14
myv,ro,The physical world,0.10835743321095753,47
ko,lez,Food and drink,0.10835996922406445,15
cy,ce,Cognition,0.10836108484881281,22
mdf,ro,Spatial relations,0.10836536363652319,31
mrj,sk,The body,0.1083683426528888,33
cs,xal,Speech and language,0.10837874913471052,12
ro,lbe,Clothing and grooming,0.1083873643060283,1
is,sah,Modern world,0.10838748683460034,26
myv,sah,Possession,0.10839523414305673,13
udm,ru,Social and political relations,0.10840845435673806,19
kv,pl,Agriculture and vegetation,0.10841395467126351,11
az,cv,The physical world,0.1084179995465541,14
et,ce,The body,0.10842884828654807,63
ro,av,Emotions and values,0.10843046535721725,25
sk,ce,The physical world,0.10846362204176163,60
uk,ce,The house,0.10847558485487581,17
fi,kv,Animals,0.10848606226446199,22
en,la,The house,0.10849472058309725,20
is,he,Agriculture and vegetation,0.10850214763265331,21
mrj,hy,Spatial relations,0.10851612201101585,46
ps,lez,Clothing and grooming,0.10852325940294917,6
udm,ml,Modern world,0.10856387605012938,10
mrj,uk,Agriculture and vegetation,0.10856519802654538,16
mrj,kk,Agriculture and vegetation,0.10856638078602282,17
bn,te,Motion,0.10857566125944383,14
kv,ko,Time,0.1085855806067063,30
mrj,ca,The physical world,0.10858597897969892,45
mrj,bn,Speech and language,0.10859012733536998,9
lt,lbe,The house,0.1085929052735836,3
sv,xal,Possession,0.1085932340014782,6
br,kn,Motion,0.1085935387786606,35
udm,ta,Speech and language,0.10859385022495067,14
br,sah,Spatial relations,0.10859842546634728,58
kv,pl,Emotions and values,0.10860084009773814,16
os,zh,Motion,0.10860454544993375,8
udm,ga,Social and political relations,0.10860508434036484,23
vep,sah,Animals,0.10860762333354008,15
myv,ce,Basic actions and technology,0.10861805663858196,26
be,xal,Animals,0.10862018471285555,16
ko,ab,Agriculture and vegetation,0.10862325034385924,1
myv,br,Animals,0.10863607668070736,18
mdf,it,Spatial relations,0.10864720960528475,29
sv,cv,The physical world,0.10864832799001287,19
cs,lez,The body,0.10865435395747414,40
uz,lez,Miscellaneous function words,0.10865855566917546,7
myv,ro,Kinship,0.10866034082838047,22
tr,cv,Basic actions and technology,0.10866898688588807,46
ps,ru,Agriculture and vegetation,0.10866902609147532,13
udm,tt,Quantity,0.10867156879428869,25
sq,sah,The house,0.10867668749968715,17
mhr,en,Speech and language,0.10867701354320891,6
udm,te,The house,0.10867747609471363,6
mrj,fa,Agriculture and vegetation,0.10868009862911622,15
tt,av,Cognition,0.10868473498310557,16
mn,xal,Possession,0.1086923775477232,5
la,zh,Basic actions and technology,0.10870046928926204,96
hr,xal,Cognition,0.10870248002469483,9
cy,sah,The physical world,0.1087086590899182,62
la,ka,The body,0.1087158709559774,95
ga,la,Sense perception,0.10872463532621737,44
ga,lez,Modern world,0.10873456260615777,21
cv,ka,Cognition,0.10873922434061613,14
myv,ka,The house,0.108741744267734,10
ja,ta,Possession,0.10875029369591423,15
ku,os,Motion,0.10875654524879827,5
mhr,da,Miscellaneous function words,0.1087633165595701,5
mrj,bg,Clothing and grooming,0.10876897321926719,15
tt,lez,Miscellaneous function words,0.1087771352040923,14
kn,he,Speech and language,0.10879268777077453,18
en,cy,The house,0.10879770724759597,19
ku,sk,Clothing and grooming,0.1088020249076863,12
et,av,Miscellaneous function words,0.10880342057622988,8
udm,ta,Emotions and values,0.10880872319029972,13
ka,lez,The physical world,0.10881707675272859,50
mrj,zh,Sense perception,0.10882433875904475,34
xal,ce,Quantity,0.10882617213601553,20
la,sah,Spatial relations,0.10882702069770094,80
kv,eu,Cognition,0.10883633413133863,11
udm,nl,Quantity,0.1088415131689047,27
udm,te,Spatial relations,0.10884804963403957,39
pl,cv,Modern world,0.10885236099318014,14
myv,eu,Sense perception,0.10885279446537896,32
is,ja,Agriculture and vegetation,0.10885506506878878,22
os,ba,The body,0.10886791285731062,34
kv,ce,Time,0.10888303896082258,22
ba,kn,Agriculture and vegetation,0.10888449368245189,15
myv,ta,Miscellaneous function words,0.1088944697429331,13
bg,lez,Food and drink,0.10890197208913945,16
la,ba,Agriculture and vegetation,0.10891302120015477,23
av,lbe,Emotions and values,0.10892155897656099,2
mdf,lv,Emotions and values,0.10895096302052369,15
kv,be,Animals,0.10895404041080223,23
bg,ml,Motion,0.10895438040522883,38
vep,udm,Clothing and grooming,0.10895549402876632,4
ku,ja,The body,0.10899181950912996,66
cv,ar,Cognition,0.10900203733605156,12
mn,av,Social and political relations,0.10900509848749676,29
cy,tt,Motion,0.10900778123070819,46
vep,ro,Cognition,0.10902879851865463,20
udm,cv,Food and drink,0.10903261043158208,6
de,ab,Cognition,0.10903297998273834,5
ps,ku,Possession,0.10903869170001904,18
hu,os,The house,0.10904083665665114,7
no,kn,The house,0.10904862697949713,21
et,cv,Cognition,0.10905653352791739,12
mrj,av,Miscellaneous function words,0.10905720527233273,11
myv,ga,Agriculture and vegetation,0.10907680307273405,22
hr,is,Clothing and grooming,0.1090837795721199,24
ps,he,Animals,0.10908594626890485,28
sq,en,Motion,0.10910338818234383,51
myv,ce,The body,0.10912860836945135,31
kn,he,Social and political relations,0.10913430591730607,26
mrj,ga,Social and political relations,0.10913821877906545,17
mrj,bg,Social and political relations,0.10915599359629999,18
ml,av,Miscellaneous function words,0.10917259772894718,7
sah,te,Social and political relations,0.10918139952829664,17
sah,ar,Agriculture and vegetation,0.10919752142023928,20
br,av,Time,0.10920615519498748,23
sq,ta,Basic actions and technology,0.10921672261832839,71
mdf,eu,The physical world,0.10922176587378365,29
udm,cv,Possession,0.10923487811112996,11
vep,udm,Spatial relations,0.10923601427106433,33
ku,ko,Animals,0.10925341242711423,35
ps,ce,Basic actions and technology,0.10926332149515743,45
la,cv,Clothing and grooming,0.1092650394365274,4
cv,mn,Motion,0.10928737234359039,16
is,br,The house,0.10931332718345213,18
et,mrj,Clothing and grooming,0.109323359830071,14
udm,bn,Miscellaneous function words,0.10933670494027785,10
kv,ce,Miscellaneous function words,0.10934314392641764,7
kv,sq,Clothing and grooming,0.10934947367952243,7
bn,uz,Possession,0.10935565490603616,4
vep,mdf,Miscellaneous function words,0.10935669484447595,12
en,ab,Miscellaneous function words,0.10936131834030847,9
is,xal,Possession,0.10936490046829339,6
ku,la,Clothing and grooming,0.10938342796267846,11
ce,he,Motion,0.10938824409561469,43
kv,lt,The body,0.1093953096944155,36
tr,ce,Clothing and grooming,0.1094008742568631,20
hy,la,The body,0.10940277143244805,86
uz,ja,The physical world,0.10940354132691621,39
myv,ta,Kinship,0.10940951099180547,17
ca,xal,Basic actions and technology,0.10941204219503314,22
mhr,ro,Social and political relations,0.10942023145801277,8
el,cv,Cognition,0.10942249537681979,12
az,av,Emotions and values,0.10942668944497853,20
tr,lbe,Emotions and values,0.10943058920612203,3
br,av,Food and drink,0.10944871030607403,16
vep,bn,Social and political relations,0.10945200150661817,14
udm,uk,The physical world,0.1094596687155817,37
la,ba,Food and drink,0.10946457214891205,25
mdf,pt,Quantity,0.10947362741071255,26
mrj,zh,Modern world,0.10947746432167679,13
ps,sq,The house,0.10947922186340354,15
ps,zh,The physical world,0.10949460099591782,55
ta,lez,Possession,0.10951321309788553,9
ce,ar,Animals,0.10951359681880582,28
mhr,ro,The house,0.10951477255145146,1
no,sah,Motion,0.10954011590696972,25
bn,la,Food and drink,0.10955315893742533,21
uz,sah,Sense perception,0.10955885999560344,29
eu,lez,Agriculture and vegetation,0.10956752797155149,8
ps,ba,The house,0.10957483938893789,16
udm,sq,Agriculture and vegetation,0.10957531662024143,11
ka,ab,Emotions and values,0.10957973756092831,3
az,av,Miscellaneous function words,0.10959351657261678,8
os,he,Agriculture and vegetation,0.10961233938324527,9
kv,te,Spatial relations,0.10961566516203813,25
myv,sah,Food and drink,0.10962202135337348,18
os,da,Modern world,0.1096291258859305,20
cy,kn,Agriculture and vegetation,0.10965549353302761,15
myv,ps,Social and political relations,0.10965588456803813,15
is,br,Clothing and grooming,0.10965876651892277,24
hu,cv,The physical world,0.10966706931547565,17
mrj,ga,The body,0.1096728302089163,42
mdf,sv,Spatial relations,0.10969271588792771,33
myv,kk,The physical world,0.10969700929610907,43
ca,cv,The physical world,0.10971723860960743,16
kv,ca,The house,0.10972389472448617,3
la,ja,Motion,0.10972435009890229,51
cy,la,Animals,0.10972734690774022,49
ps,la,Animals,0.1097294586486262,28
mrj,da,Modern world,0.1097337999072015,13
ps,cy,Cognition,0.10975152422191593,24
mdf,ca,Food and drink,0.10975210371776796,9
ga,tt,Basic actions and technology,0.10975750418223344,89
be,lez,Social and political relations,0.10976245426749663,16
br,kn,Agriculture and vegetation,0.10976509835094743,10
ku,sv,Clothing and grooming,0.10977993225562273,12
kn,ce,Motion,0.10978890648953378,25
udm,te,Emotions and values,0.10979735072524871,13
te,zh,Social and political relations,0.10980491782296177,21
ga,la,Agriculture and vegetation,0.10980682117765099,26
lv,ja,Speech and language,0.10982624876964553,12
ja,ka,Basic actions and technology,0.1098346625411867,83
myv,mn,Basic actions and technology,0.1098402766656599,40
is,he,The body,0.10985390258614315,88
uz,av,Speech and language,0.10985976127298282,9
bg,xal,Speech and language,0.10986996184138437,11
de,ko,Animals,0.10987219184607187,1
fa,is,Agriculture and vegetation,0.10987335500106432,21
mhr,be,Speech and language,0.10989028994974238,6
mrj,eu,Agriculture and vegetation,0.10990132363579941,17
myv,kn,Miscellaneous function words,0.10990250163648138,13
la,he,Food and drink,0.10991518030974141,35
myv,hy,The body,0.10991571436145753,36
vep,bn,Motion,0.10992006338674554,12
kv,ja,Sense perception,0.10992692027480243,9
vep,hy,The house,0.10992776512799635,8
cy,lbe,Animals,0.10992899510074099,12
ps,kn,Clothing and grooming,0.10993022066140205,12
cy,tt,The house,0.10993039098952641,17
kv,ka,Cognition,0.10993497709113065,8
mhr,ca,Spatial relations,0.10994617470701447,8
bn,ja,Clothing and grooming,0.10995113619274842,14
mrj,lez,Miscellaneous function words,0.10995193835422386,18
ps,sq,Agriculture and vegetation,0.10996712369526272,13
az,sah,Clothing and grooming,0.1099695078376229,15
hr,ce,The body,0.1099702139444833,64
kv,cv,Sense perception,0.1099848638183189,2
bn,ce,Sense perception,0.10998828960944823,29
mn,ce,Basic actions and technology,0.10999083883056061,93
mdf,xal,Cognition,0.10999505203623339,4
fa,av,The physical world,0.10999510542109749,38
udm,sq,The house,0.10999640890932545,8
sah,mn,Basic actions and technology,0.11001077394309867,69
mhr,ko,Possession,0.11001228623627954,1
os,te,Animals,0.11001307503182103,14
ps,br,Modern world,0.11001484781153929,23
is,lez,Clothing and grooming,0.11002586509526899,10
av,lbe,Miscellaneous function words,0.11003120554233142,6
tt,av,The body,0.11003186501653485,34
myv,sah,Agriculture and vegetation,0.11004588497253359,18
de,ce,Food and drink,0.11004917475716496,14
myv,sv,The physical world,0.11005989248657323,46
os,uz,Speech and language,0.11007344180860516,5
it,lez,The body,0.11008791835939055,46
mhr,fr,Cognition,0.11009438642635065,11
pt,ce,Speech and language,0.11009725105321921,16
ca,ce,Modern world,0.11010371952986776,24
sq,la,Agriculture and vegetation,0.11010782089944378,20
tt,ko,Agriculture and vegetation,0.11012160674052215,21
hr,ce,Speech and language,0.11012285274047227,17
vep,no,Cognition,0.11012465704041527,16
bn,xal,Animals,0.11014274133174055,14
br,he,Speech and language,0.11014998671960055,20
ga,ce,Sense perception,0.11015348077525955,34
ku,cv,Emotions and values,0.11017737402478513,16
os,hr,Emotions and values,0.11018763284268678,20
da,lbe,Motion,0.1101932001184798,1
mrj,en,The body,0.11019848752843896,33
el,cv,Modern world,0.11020374475952786,13
et,zh,The house,0.110215940730591,19
mdf,it,Animals,0.11021699846567885,6
mdf,kv,Spatial relations,0.1102382345877371,8
