"iso2_l1","iso2_l2","rho","family1","family2","comparison_count","name_l1","name_l2"
"kv","eu",0.170139449796103,"Uralic","Basque",395,"Komi","Basque"
"kv","fa",0.178406152782158,"Uralic","Indo-European",381,"Komi","Persian"
"kv","fr",0.203316016599289,"Uralic","Indo-European",393,"Komi","French"
"kv","ga",0.105167569884139,"Uralic","Indo-European",363,"Komi","Irish"
"kv","he",0.12641268265099,"Uralic","Afro-Asiatic",356,"Komi","Hebrew"
"kv","hi",0.206492673389159,"Uralic","Indo-European",457,"Komi","Hindi"
"kv","hr",0.196776521836969,"Uralic","Indo-European",409,"Komi","Croatian"
"kv","hu",0.170838948190792,"Uralic","Uralic",429,"Komi","Hungarian"
"kv","hy",0.189293233009501,"Uralic","Indo-European",360,"Komi","Armenian"
"kv","is",0.134184059944919,"Uralic","Indo-European",357,"Komi","Icelandic"
"kv","it",0.209370528454294,"Uralic","Indo-European",389,"Komi","Italian"
"kv","ja",0.0696510303550506,"Uralic","Japonic",326,"Komi","Japanese"
"kv","ka",0.177645034119936,"Uralic","Kartvelian",380,"Komi","Georgian"
"kv","kk",0.170255474499751,"Uralic","Turkic",410,"Komi","Kazakh"
"kv","kn",0.107966883485061,"Uralic","Dravidian",301,"Komi","Kannada"
"kv","ko",0.133672868056592,"Uralic","Koreanic",304,"Komi","Korean"
"kv","ku",0.136233486474194,"Uralic","Indo-European",292,"Komi","Kurdish (Kurmanji)"
"kv","la",0.19197162024457,"Uralic","Indo-European",359,"Komi","Latin"
"kv","lez",0.0938593778985613,"Uralic","Nakh-Daghestanian",260,"Komi","Lezgian"
"kv","lt",0.212324643810247,"Uralic","Indo-European",398,"Komi","Lithuanian"
"kv","lv",0.159816636386547,"Uralic","Indo-European",352,"Komi","Latvian"
"kv","ml",0.174484714249878,"Uralic","Dravidian",303,"Komi","Malayalam"
"kv","mn",0.155037072113648,"Uralic","Mongolic",401,"Komi","Mongolian"
"kv","nl",0.176932038200478,"Uralic","Indo-European",407,"Komi","Dutch"
"kv","no",0.157728931116129,"Uralic","Indo-European",366,"Komi","Norwegian (Bokmål)"
"kv","os",0.150242004419402,"Uralic","Indo-European",193,"Komi","Ossetian"
"kv","pl",0.210575770420498,"Uralic","Indo-European",370,"Komi","Polish"
"kv","ps",0.102731761451743,"Uralic","Indo-European",308,"Komi","Pashto"
"kv","pt",0.197053649516632,"Uralic","Indo-European",401,"Komi","Portuguese"
"kv","ro",0.167959192687109,"Uralic","Indo-European",422,"Komi","Romanian"
"kv","ru",0.193681223861809,"Uralic","Indo-European",356,"Komi","Russian"
"kv","sah",0.085715476786108,"Uralic","Turkic",324,"Komi","Sakha"
"kv","sk",0.209417037536296,"Uralic","Indo-European",391,"Komi","Slovak"
"kv","sq",0.148765676368447,"Uralic","Indo-European",364,"Komi","Albanian"
"kv","sv",0.163357477671349,"Uralic","Indo-European",386,"Komi","Swedish"
"kv","ta",0.103759632363023,"Uralic","Dravidian",274,"Komi","Tamil"
"kv","te",0.11346806204719,"Uralic","Dravidian",282,"Komi","Telugu"
"kv","tr",0.213061212767437,"Uralic","Turkic",421,"Komi","Turkish"
"kv","tt",0.129414564031981,"Uralic","Turkic",354,"Komi","Tatar"
"kv","uk",0.205470134588366,"Uralic","Indo-European",361,"Komi","Ukrainian"
"kv","uz",0.089078759070125,"Uralic","Turkic",222,"Komi","Uzbek"
"kv","xal",0.00571557035376774,"Uralic","Mongolic",168,"Komi","Kalmyk"
"kv","zh",0.0527468523024009,"Uralic","Sino-Tibetan",338,"Komi","Chinese"
"la","ab",0.150168256313742,"Indo-European","Abkhaz-Adyge",142,"Latin","Abkhazian"
"la","ar",0.179829033126399,"Indo-European","Afro-Asiatic",1012,"Latin","Arabic"
"la","av",0.165187732369565,"Indo-European","Nakh-Daghestanian",418,"Latin","Avar"
"la","az",0.179519881967614,"Indo-European","Turkic",940,"Latin","Azerbaijani"
"la","ba",0.148630577458637,"Indo-European","Turkic",853,"Latin","Bashkir"
"la","ca",0.213678051563204,"Indo-European","Indo-European",945,"Latin","Catalan"
"la","ce",0.114549382647143,"Indo-European","Nakh-Daghestanian",699,"Latin","Chechen"
"la","cv",0.122842103941367,"Indo-European","Turkic",306,"Latin","Chuvash"
"la","es",0.233471556783031,"Indo-European","Indo-European",1070,"Latin","Spanish"
"la","eu",0.200208720059305,"Indo-European","Basque",1014,"Latin","Basque"
"la","fr",0.216598159840473,"Indo-European","Indo-European",1067,"Latin","French"
"la","he",0.149236366879832,"Indo-European","Afro-Asiatic",956,"Latin","Hebrew"
"la","it",0.220581189925031,"Indo-European","Indo-European",1005,"Latin","Italian"
"la","ja",0.144224594129751,"Indo-European","Japonic",836,"Latin","Japanese"
"la","ka",0.197900833136073,"Indo-European","Kartvelian",939,"Latin","Georgian"
"la","kk",0.171803189153725,"Indo-European","Turkic",1028,"Latin","Kazakh"
"la","kn",0.166057861116483,"Indo-European","Dravidian",742,"Latin","Kannada"
"la","ko",0.148513644196822,"Indo-European","Koreanic",751,"Latin","Korean"
"la","lbe",0.0916213556665147,"Indo-European","Nakh-Daghestanian",166,"Latin","Lak"
"la","lez",0.149202674878156,"Indo-European","Nakh-Daghestanian",545,"Latin","Lezgian"
"la","ml",0.180782465726074,"Indo-European","Dravidian",769,"Latin","Malayalam"
"la","mn",0.152031693348298,"Indo-European","Mongolic",1037,"Latin","Mongolian"
"la","pt",0.218846207633861,"Indo-European","Indo-European",1102,"Latin","Portuguese"
"la","ro",0.197046520289103,"Indo-European","Indo-European",1126,"Latin","Romanian"
"la","sah",0.126990213643428,"Indo-European","Turkic",740,"Latin","Sakha"
"la","ta",0.174798532622783,"Indo-European","Dravidian",720,"Latin","Tamil"
"la","te",0.171165091442235,"Indo-European","Dravidian",680,"Latin","Telugu"
"la","tr",0.198498737767309,"Indo-European","Turkic",1094,"Latin","Turkish"
"la","tt",0.153950482745639,"Indo-European","Turkic",896,"Latin","Tatar"
"la","uz",0.171056083119135,"Indo-European","Turkic",514,"Latin","Uzbek"
"la","xal",0.0574260880861843,"Indo-European","Mongolic",303,"Latin","Kalmyk"
"la","zh",0.131702403513981,"Indo-European","Sino-Tibetan",893,"Latin","Chinese"
"lbe","ar",0.108233808106035,"Nakh-Daghestanian","Afro-Asiatic",178,"Lak","Arabic"
"lbe","ce",0.0576655249071068,"Nakh-Daghestanian","Nakh-Daghestanian",136,"Lak","Chechen"
"lbe","he",0.0681490289118976,"Nakh-Daghestanian","Afro-Asiatic",159,"Lak","Hebrew"
"lbe","lez",0.0940863248505142,"Nakh-Daghestanian","Nakh-Daghestanian",146,"Lak","Lezgian"
"lbe","zh",0.0189354099051361,"Nakh-Daghestanian","Sino-Tibetan",154,"Lak","Chinese"
"lez","ar",0.167684424023304,"Nakh-Daghestanian","Afro-Asiatic",578,"Lezgian","Arabic"
"lez","ce",0.121291403488137,"Nakh-Daghestanian","Nakh-Daghestanian",441,"Lezgian","Chechen"
"lez","he",0.140338401954359,"Nakh-Daghestanian","Afro-Asiatic",539,"Lezgian","Hebrew"
"lez","zh",0.0857495641992967,"Nakh-Daghestanian","Sino-Tibetan",510,"Lezgian","Chinese"
"lt","ab",0.141911355312172,"Indo-European","Abkhaz-Adyge",159,"Lithuanian","Abkhazian"
"lt","ar",0.27845194037388,"Indo-European","Afro-Asiatic",1237,"Lithuanian","Arabic"
"lt","av",0.187367377512382,"Indo-European","Nakh-Daghestanian",472,"Lithuanian","Avar"
"lt","az",0.2949426823204,"Indo-European","Turkic",1107,"Lithuanian","Azerbaijani"
"lt","ba",0.247571936931781,"Indo-European","Turkic",1035,"Lithuanian","Bashkir"
"lt","br",0.251083775942456,"Indo-European","Indo-European",881,"Lithuanian","Breton"
"lt","ca",0.333488311119024,"Indo-European","Indo-European",1162,"Lithuanian","Catalan"
"lt","ce",0.187390357008269,"Indo-European","Nakh-Daghestanian",835,"Lithuanian","Chechen"
"lt","cv",0.205245582079384,"Indo-European","Turkic",365,"Lithuanian","Chuvash"
"lt","cy",0.233952096852343,"Indo-European","Indo-European",1149,"Lithuanian","Welsh"
"lt","da",0.311422495771123,"Indo-European","Indo-European",1175,"Lithuanian","Danish"
"lt","de",0.320657802464194,"Indo-European","Indo-European",599,"Lithuanian","German"
"lt","en",0.307287775229423,"Indo-European","Indo-European",1114,"Lithuanian","English"
"lt","es",0.34012005032595,"Indo-European","Indo-European",1348,"Lithuanian","Spanish"
"lt","eu",0.285145988103052,"Indo-European","Basque",1220,"Lithuanian","Basque"
"lt","fr",0.321783375821274,"Indo-European","Indo-European",1307,"Lithuanian","French"
"lt","ga",0.214821420785345,"Indo-European","Indo-European",1073,"Lithuanian","Irish"
"lt","he",0.25334555144818,"Indo-European","Afro-Asiatic",1186,"Lithuanian","Hebrew"
"lt","is",0.235063646836539,"Indo-European","Indo-European",1161,"Lithuanian","Icelandic"
"lt","it",0.331244306617579,"Indo-European","Indo-European",1256,"Lithuanian","Italian"
"lt","ja",0.228562685742123,"Indo-European","Japonic",1013,"Lithuanian","Japanese"
"lt","ka",0.292958179041165,"Indo-European","Kartvelian",1103,"Lithuanian","Georgian"
"lt","kk",0.272519523533541,"Indo-European","Turkic",1243,"Lithuanian","Kazakh"
"lt","kn",0.275437055777844,"Indo-European","Dravidian",851,"Lithuanian","Kannada"
"lt","ko",0.264969811248893,"Indo-European","Koreanic",895,"Lithuanian","Korean"
"lt","la",0.210333622995779,"Indo-European","Indo-European",1109,"Lithuanian","Latin"
"lt","lbe",0.109089032149078,"Indo-European","Nakh-Daghestanian",182,"Lithuanian","Lak"
"lt","lez",0.2045268598672,"Indo-European","Nakh-Daghestanian",634,"Lithuanian","Lezgian"
"lt","ml",0.279117879249332,"Indo-European","Dravidian",889,"Lithuanian","Malayalam"
"lt","mn",0.226808593697134,"Indo-European","Mongolic",1226,"Lithuanian","Mongolian"
"lt","nl",0.318168713982494,"Indo-European","Indo-European",1340,"Lithuanian","Dutch"
"lt","no",0.299298078412724,"Indo-European","Indo-European",1216,"Lithuanian","Norwegian (Bokmål)"
"lt","pt",0.320207110721492,"Indo-European","Indo-European",1348,"Lithuanian","Portuguese"
"lt","ro",0.293970176212366,"Indo-European","Indo-European",1366,"Lithuanian","Romanian"
"lt","sah",0.194749741487514,"Indo-European","Turkic",852,"Lithuanian","Sakha"
"lt","sv",0.294250978441629,"Indo-European","Indo-European",1282,"Lithuanian","Swedish"
"lt","ta",0.288369594691096,"Indo-European","Dravidian",846,"Lithuanian","Tamil"
"lt","te",0.279217328438718,"Indo-European","Dravidian",795,"Lithuanian","Telugu"
"lt","tr",0.306066480441147,"Indo-European","Turkic",1320,"Lithuanian","Turkish"
"lt","tt",0.243747069470323,"Indo-European","Turkic",1079,"Lithuanian","Tatar"
"lt","uz",0.264187019712868,"Indo-European","Turkic",584,"Lithuanian","Uzbek"
"lt","xal",0.0780645221407136,"Indo-European","Mongolic",320,"Lithuanian","Kalmyk"
"lt","zh",0.220845192235324,"Indo-European","Sino-Tibetan",1100,"Lithuanian","Chinese"
"lv","ab",0.0988180603257158,"Indo-European","Abkhaz-Adyge",124,"Latvian","Abkhazian"
"lv","ar",0.282359936841369,"Indo-European","Afro-Asiatic",840,"Latvian","Arabic"
"lv","av",0.157915500140832,"Indo-European","Nakh-Daghestanian",358,"Latvian","Avar"
"lv","az",0.276625917802908,"Indo-European","Turkic",809,"Latvian","Azerbaijani"
"lv","ba",0.228169988453763,"Indo-European","Turkic",750,"Latvian","Bashkir"
"lv","be",0.333617838809624,"Indo-European","Indo-European",826,"Latvian","Belarusian"
"lv","bg",0.308000813665826,"Indo-European","Indo-European",883,"Latvian","Bulgarian"
"lv","bn",0.257401152604955,"Indo-European","Indo-European",695,"Latvian","Bengali"
"lv","br",0.23987915416731,"Indo-European","Indo-European",661,"Latvian","Breton"
"lv","ca",0.330054358557308,"Indo-European","Indo-European",804,"Latvian","Catalan"
"lv","ce",0.167989851145103,"Indo-European","Nakh-Daghestanian",630,"Latvian","Chechen"
"lv","cs",0.349353186474107,"Indo-European","Indo-European",880,"Latvian","Czech"
"lv","cv",0.194537641957039,"Indo-European","Turkic",271,"Latvian","Chuvash"
"lv","cy",0.209451346973449,"Indo-European","Indo-European",768,"Latvian","Welsh"
"lv","da",0.31125708082353,"Indo-European","Indo-European",846,"Latvian","Danish"
"lv","de",0.35897311455994,"Indo-European","Indo-European",341,"Latvian","German"
"lv","el",0.295553715307328,"Indo-European","Indo-European",815,"Latvian","Greek"
"lv","en",0.308677357949089,"Indo-European","Indo-European",828,"Latvian","English"
"lv","es",0.348410076340554,"Indo-European","Indo-European",866,"Latvian","Spanish"
"lv","eu",0.276389795415654,"Indo-European","Basque",836,"Latvian","Basque"
"lv","fa",0.301350694904301,"Indo-European","Indo-European",873,"Latvian","Persian"
"lv","fr",0.316788009156424,"Indo-European","Indo-European",868,"Latvian","French"
"lv","ga",0.18489244208596,"Indo-European","Indo-European",760,"Latvian","Irish"
"lv","he",0.243315888817813,"Indo-European","Afro-Asiatic",844,"Latvian","Hebrew"
"lv","hi",0.275984523850876,"Indo-European","Indo-European",874,"Latvian","Hindi"
"lv","hr",0.297245701195284,"Indo-European","Indo-European",882,"Latvian","Croatian"
"lv","hu",0.332932896692322,"Indo-European","Uralic",915,"Latvian","Hungarian"
"lv","hy",0.294396388722829,"Indo-European","Indo-European",815,"Latvian","Armenian"
"lv","is",0.23384297724462,"Indo-European","Indo-European",795,"Latvian","Icelandic"
"lv","it",0.32920584331852,"Indo-European","Indo-European",820,"Latvian","Italian"
"lv","ja",0.197592152290808,"Indo-European","Japonic",753,"Latvian","Japanese"
"lv","ka",0.283776218308151,"Indo-European","Kartvelian",856,"Latvian","Georgian"
"lv","kk",0.258291053047895,"Indo-European","Turkic",829,"Latvian","Kazakh"
"lv","kn",0.252418934536579,"Indo-European","Dravidian",744,"Latvian","Kannada"
"lv","ko",0.243464716386467,"Indo-European","Koreanic",718,"Latvian","Korean"
"lv","ku",0.193190911870029,"Indo-European","Indo-European",631,"Latvian","Kurdish (Kurmanji)"
"lv","la",0.224649031131923,"Indo-European","Indo-European",816,"Latvian","Latin"
"lv","lbe",0.0708562805591545,"Indo-European","Nakh-Daghestanian",166,"Latvian","Lak"
"lv","lez",0.178586413877944,"Indo-European","Nakh-Daghestanian",498,"Latvian","Lezgian"
"lv","lt",0.329957418823403,"Indo-European","Indo-European",879,"Latvian","Lithuanian"
"lv","ml",0.28211101122768,"Indo-European","Dravidian",743,"Latvian","Malayalam"
"lv","mn",0.21916362811934,"Indo-European","Mongolic",813,"Latvian","Mongolian"
"lv","nl",0.323361389224961,"Indo-European","Indo-European",901,"Latvian","Dutch"
"lv","no",0.301695767844063,"Indo-European","Indo-European",854,"Latvian","Norwegian (Bokmål)"
"lv","os",0.163971063547517,"Indo-European","Indo-European",397,"Latvian","Ossetian"
"lv","pl",0.349047504455498,"Indo-European","Indo-European",852,"Latvian","Polish"
"lv","ps",0.1813571721773,"Indo-European","Indo-European",671,"Latvian","Pashto"
"lv","pt",0.311967821327126,"Indo-European","Indo-European",863,"Latvian","Portuguese"
"lv","ro",0.272742256588265,"Indo-European","Indo-European",891,"Latvian","Romanian"
"lv","ru",0.341142560144447,"Indo-European","Indo-European",879,"Latvian","Russian"
"lv","sah",0.166049977129215,"Indo-European","Turkic",702,"Latvian","Sakha"
"lv","sk",0.319416616114788,"Indo-European","Indo-European",881,"Latvian","Slovak"
"lv","sq",0.254244956704168,"Indo-European","Indo-European",808,"Latvian","Albanian"
"lv","sv",0.297944550859917,"Indo-European","Indo-European",869,"Latvian","Swedish"
"lv","ta",0.265596560966552,"Indo-European","Dravidian",704,"Latvian","Tamil"
"lv","te",0.258969929149757,"Indo-European","Dravidian",658,"Latvian","Telugu"
"lv","tr",0.304509923642514,"Indo-European","Turkic",893,"Latvian","Turkish"
"lv","tt",0.233702082367687,"Indo-European","Turkic",789,"Latvian","Tatar"
"lv","uk",0.358733745786318,"Indo-European","Indo-European",855,"Latvian","Ukrainian"
"lv","uz",0.217604024223771,"Indo-European","Turkic",547,"Latvian","Uzbek"
"lv","xal",0.0762743694184571,"Indo-European","Mongolic",305,"Latvian","Kalmyk"
"lv","zh",0.203663263594384,"Indo-European","Sino-Tibetan",846,"Latvian","Chinese"
"mdf","ar",0.128143584046612,"Uralic","Afro-Asiatic",304,"Moksha","Arabic"
"mdf","av",0.120169105719547,"Uralic","Nakh-Daghestanian",185,"Moksha","Avar"
"mdf","az",0.0887520592193232,"Uralic","Turkic",283,"Moksha","Azerbaijani"
"mdf","ba",0.102587312709645,"Uralic","Turkic",275,"Moksha","Bashkir"
"mdf","be",0.127997665107633,"Uralic","Indo-European",297,"Moksha","Belarusian"
"mdf","bg",0.105764928851828,"Uralic","Indo-European",323,"Moksha","Bulgarian"
"mdf","bn",0.079362736024684,"Uralic","Indo-European",234,"Moksha","Bengali"
"mdf","br",0.0703806519371955,"Uralic","Indo-European",241,"Moksha","Breton"
"mdf","ca",0.142072998947209,"Uralic","Indo-European",267,"Moksha","Catalan"
"mdf","ce",0.0840954503705317,"Uralic","Nakh-Daghestanian",234,"Moksha","Chechen"
"mdf","cs",0.130354144941018,"Uralic","Indo-European",309,"Moksha","Czech"
"mdf","cv",0.11059515238295,"Uralic","Turkic",125,"Moksha","Chuvash"
"mdf","cy",0.0854483199769088,"Uralic","Indo-European",265,"Moksha","Welsh"
"mdf","da",0.0984068122028295,"Uralic","Indo-European",288,"Moksha","Danish"
"mdf","de",0.0909118617316064,"Uralic","Indo-European",150,"Moksha","German"
"mdf","el",0.104730486629013,"Uralic","Indo-European",298,"Moksha","Greek"
"mdf","en",0.0777914821481632,"Uralic","Indo-European",264,"Moksha","English"
"mdf","es",0.126813048108634,"Uralic","Indo-European",312,"Moksha","Spanish"
"mdf","eu",0.125771337444909,"Uralic","Basque",325,"Moksha","Basque"
"mdf","fa",0.118162864269224,"Uralic","Indo-European",305,"Moksha","Persian"
"mdf","fr",0.133437412688138,"Uralic","Indo-European",322,"Moksha","French"
"mdf","ga",0.0623284701843878,"Uralic","Indo-European",306,"Moksha","Irish"
"mdf","he",0.0909040038363119,"Uralic","Afro-Asiatic",283,"Moksha","Hebrew"
"mdf","hi",0.134003614198494,"Uralic","Indo-European",371,"Moksha","Hindi"
"mdf","hr",0.128611779091802,"Uralic","Indo-European",349,"Moksha","Croatian"
"mdf","hu",0.125054957199749,"Uralic","Uralic",326,"Moksha","Hungarian"
"mdf","hy",0.111473360206036,"Uralic","Indo-European",294,"Moksha","Armenian"
"mdf","is",0.098601910352339,"Uralic","Indo-European",296,"Moksha","Icelandic"
"mdf","it",0.13297948981071,"Uralic","Indo-European",317,"Moksha","Italian"
"mdf","ja",0.0715526875017938,"Uralic","Japonic",247,"Moksha","Japanese"
"mdf","ka",0.112744761565913,"Uralic","Kartvelian",312,"Moksha","Georgian"
"mdf","kk",0.111790700176153,"Uralic","Turkic",311,"Moksha","Kazakh"
"mdf","kn",0.0533069060157597,"Uralic","Dravidian",244,"Moksha","Kannada"
"mdf","ko",0.0933835538291793,"Uralic","Koreanic",250,"Moksha","Korean"
"mdf","ku",0.0978275212353003,"Uralic","Indo-European",248,"Moksha","Kurdish (Kurmanji)"
"mdf","kv",0.114239655184756,"Uralic","Uralic",148,"Moksha","Komi"
"mdf","la",0.0811052652374264,"Uralic","Indo-European",285,"Moksha","Latin"
"mdf","lez",0.0814057854672804,"Uralic","Nakh-Daghestanian",242,"Moksha","Lezgian"
"mdf","lt",0.123339837293483,"Uralic","Indo-European",318,"Moksha","Lithuanian"
"mdf","lv",0.11261326207301,"Uralic","Indo-European",277,"Moksha","Latvian"
"mdf","ml",0.107372739413565,"Uralic","Dravidian",263,"Moksha","Malayalam"
"mdf","mn",0.0970159970609972,"Uralic","Mongolic",330,"Moksha","Mongolian"
"mdf","myv",0.112605327983154,"Uralic","Uralic",253,"Moksha","Erzya"
"mdf","nl",0.109512806325828,"Uralic","Indo-European",331,"Moksha","Dutch"
"mdf","no",0.100629533170101,"Uralic","Indo-European",291,"Moksha","Norwegian (Bokmål)"
"mdf","os",0.144229034528289,"Uralic","Indo-European",160,"Moksha","Ossetian"
"mdf","pl",0.136962071611689,"Uralic","Indo-European",297,"Moksha","Polish"
"mdf","ps",0.092952646772857,"Uralic","Indo-European",275,"Moksha","Pashto"
"mdf","pt",0.112705824556202,"Uralic","Indo-European",313,"Moksha","Portuguese"
"mdf","ro",0.115008352904332,"Uralic","Indo-European",337,"Moksha","Romanian"
"mdf","ru",0.116948757786208,"Uralic","Indo-European",286,"Moksha","Russian"
"mdf","sah",0.0803410859032632,"Uralic","Turkic",257,"Moksha","Sakha"
"mdf","sk",0.126747008702493,"Uralic","Indo-European",328,"Moksha","Slovak"
"mdf","sq",0.0968607770259286,"Uralic","Indo-European",307,"Moksha","Albanian"
"mdf","sv",0.116763563365158,"Uralic","Indo-European",313,"Moksha","Swedish"
"mdf","ta",0.0464499962140101,"Uralic","Dravidian",231,"Moksha","Tamil"
"mdf","te",0.0965200936063424,"Uralic","Dravidian",227,"Moksha","Telugu"
"mdf","tr",0.143284574241027,"Uralic","Turkic",345,"Moksha","Turkish"
"mdf","tt",0.0917776680809363,"Uralic","Turkic",288,"Moksha","Tatar"
"mdf","udm",0.100128182227724,"Uralic","Uralic",234,"Moksha","Udmurt"
"mdf","uk",0.124077096499568,"Uralic","Indo-European",289,"Moksha","Ukrainian"
"mdf","uz",0.0760072758768635,"Uralic","Turkic",195,"Moksha","Uzbek"
"mdf","xal",0.0771909229432841,"Uralic","Mongolic",157,"Moksha","Kalmyk"
"mdf","zh",0.0674082337960233,"Uralic","Sino-Tibetan",266,"Moksha","Chinese"
"mhr","ar",0.196647672242044,"Uralic","Afro-Asiatic",160,"Meadow Mari","Arabic"
"mhr","az",0.15518247106622,"Uralic","Turkic",150,"Meadow Mari","Azerbaijani"
"mhr","ba",0.246574696763422,"Uralic","Turkic",143,"Meadow Mari","Bashkir"
"mhr","be",0.215768077935029,"Uralic","Indo-European",151,"Meadow Mari","Belarusian"
"mhr","bg",0.207653367252665,"Uralic","Indo-European",169,"Meadow Mari","Bulgarian"
"mhr","bn",0.187901549280318,"Uralic","Indo-European",135,"Meadow Mari","Bengali"
"mhr","br",0.193101346538409,"Uralic","Indo-European",114,"Meadow Mari","Breton"
"mhr","ca",0.19887138836351,"Uralic","Indo-European",153,"Meadow Mari","Catalan"
"mhr","ce",0.226858118197866,"Uralic","Nakh-Daghestanian",118,"Meadow Mari","Chechen"
"mhr","cs",0.224958612055717,"Uralic","Indo-European",159,"Meadow Mari","Czech"
"mhr","cy",0.186674294258759,"Uralic","Indo-European",141,"Meadow Mari","Welsh"
"mhr","da",0.180375422963253,"Uralic","Indo-European",145,"Meadow Mari","Danish"
"mhr","de",0.0679252606305449,"Uralic","Indo-European",34,"Meadow Mari","German"
"mhr","el",0.202731324154266,"Uralic","Indo-European",146,"Meadow Mari","Greek"
"mhr","en",0.147529804149786,"Uralic","Indo-European",139,"Meadow Mari","English"
"mhr","es",0.221595619899027,"Uralic","Indo-European",155,"Meadow Mari","Spanish"
"mhr","eu",0.196652859203271,"Uralic","Basque",157,"Meadow Mari","Basque"
"mhr","fa",0.180418824322755,"Uralic","Indo-European",165,"Meadow Mari","Persian"
"mhr","fr",0.209639589022276,"Uralic","Indo-European",167,"Meadow Mari","French"
"mhr","ga",0.195549810077124,"Uralic","Indo-European",149,"Meadow Mari","Irish"
"mhr","he",0.166218749968177,"Uralic","Afro-Asiatic",146,"Meadow Mari","Hebrew"
"mhr","hi",0.221190532183881,"Uralic","Indo-European",207,"Meadow Mari","Hindi"
"mhr","hr",0.201509224517921,"Uralic","Indo-European",182,"Meadow Mari","Croatian"
"mhr","hu",0.194720489199534,"Uralic","Uralic",168,"Meadow Mari","Hungarian"
"mhr","hy",0.220491791170584,"Uralic","Indo-European",154,"Meadow Mari","Armenian"
"mhr","is",0.211759228808654,"Uralic","Indo-European",151,"Meadow Mari","Icelandic"
"mhr","it",0.192150599173614,"Uralic","Indo-European",156,"Meadow Mari","Italian"
"mhr","ja",0.121098364830407,"Uralic","Japonic",143,"Meadow Mari","Japanese"
"mhr","ka",0.248628748391545,"Uralic","Kartvelian",163,"Meadow Mari","Georgian"
"mhr","kk",0.191568827074107,"Uralic","Turkic",163,"Meadow Mari","Kazakh"
"mhr","kn",0.173755295944975,"Uralic","Dravidian",126,"Meadow Mari","Kannada"
"mhr","ko",0.157379831481077,"Uralic","Koreanic",138,"Meadow Mari","Korean"
"mhr","ku",0.15984746256669,"Uralic","Indo-European",124,"Meadow Mari","Kurdish (Kurmanji)"
"mhr","la",0.191887660194508,"Uralic","Indo-European",141,"Meadow Mari","Latin"
"mhr","lez",0.247713194272137,"Uralic","Nakh-Daghestanian",111,"Meadow Mari","Lezgian"
"mhr","lt",0.22238936699414,"Uralic","Indo-European",162,"Meadow Mari","Lithuanian"
"mhr","lv",0.190773191817635,"Uralic","Indo-European",163,"Meadow Mari","Latvian"
"mhr","ml",0.27634138333156,"Uralic","Dravidian",133,"Meadow Mari","Malayalam"
"mhr","mn",0.19410327351165,"Uralic","Mongolic",153,"Meadow Mari","Mongolian"
"mhr","myv",0.247228077725702,"Uralic","Uralic",112,"Meadow Mari","Erzya"
"mhr","nl",0.179126836424886,"Uralic","Indo-European",163,"Meadow Mari","Dutch"
"mhr","no",0.165826977248006,"Uralic","Indo-European",150,"Meadow Mari","Norwegian (Bokmål)"
"mhr","pl",0.218128848416028,"Uralic","Indo-European",158,"Meadow Mari","Polish"
"mhr","ps",0.215171791080344,"Uralic","Indo-European",142,"Meadow Mari","Pashto"
"mhr","pt",0.189441126204183,"Uralic","Indo-European",155,"Meadow Mari","Portuguese"
"mhr","ro",0.195858755645707,"Uralic","Indo-European",171,"Meadow Mari","Romanian"
"mhr","ru",0.211252032398906,"Uralic","Indo-European",146,"Meadow Mari","Russian"
"mhr","sah",0.208343647974069,"Uralic","Turkic",136,"Meadow Mari","Sakha"
"mhr","sk",0.208650167362068,"Uralic","Indo-European",161,"Meadow Mari","Slovak"
"mhr","sq",0.233173916002896,"Uralic","Indo-European",154,"Meadow Mari","Albanian"
"mhr","sv",0.167257526351863,"Uralic","Indo-European",153,"Meadow Mari","Swedish"
"mhr","ta",0.169023287091307,"Uralic","Dravidian",116,"Meadow Mari","Tamil"
"mhr","te",0.200365922101249,"Uralic","Dravidian",130,"Meadow Mari","Telugu"
"mhr","tr",0.22676939497835,"Uralic","Turkic",173,"Meadow Mari","Turkish"
"mhr","tt",0.223198742981827,"Uralic","Turkic",148,"Meadow Mari","Tatar"
"mhr","udm",0.214924329286702,"Uralic","Uralic",106,"Meadow Mari","Udmurt"
"mhr","uk",0.189020963295316,"Uralic","Indo-European",145,"Meadow Mari","Ukrainian"
"mhr","uz",0.17360538996157,"Uralic","Turkic",106,"Meadow Mari","Uzbek"
"mhr","zh",0.101710326191008,"Uralic","Sino-Tibetan",139,"Meadow Mari","Chinese"
"ml","ab",0.104851637515235,"Dravidian","Abkhaz-Adyge",125,"Malayalam","Abkhazian"
"ml","ar",0.241731091050273,"Dravidian","Afro-Asiatic",815,"Malayalam","Arabic"
"ml","av",0.193240316585032,"Dravidian","Nakh-Daghestanian",372,"Malayalam","Avar"
"ml","ce",0.148039361177126,"Dravidian","Nakh-Daghestanian",581,"Malayalam","Chechen"
"ml","eu",0.26458589610103,"Dravidian","Basque",836,"Malayalam","Basque"
"ml","he",0.195811809350725,"Dravidian","Afro-Asiatic",772,"Malayalam","Hebrew"
"ml","ka",0.262651407333187,"Dravidian","Kartvelian",794,"Malayalam","Georgian"
"ml","lbe",0.0931404813083251,"Dravidian","Nakh-Daghestanian",151,"Malayalam","Lak"
