l1,l2,IDS_SEMANTICFIELD_l1,local_alignment,comparison_count
cs,cv,The physical world,0.10786267390759897,58
hy,cv,Clothing and grooming,0.10788580230620802,13
bn,br,Emotions and values,0.10789687591707897,35
mrj,nl,Possession,0.10790285496888743,21
myv,zh,The physical world,0.10791924855105242,57
ga,he,Emotions and values,0.10792973554851477,62
la,kn,Possession,0.10793109469489981,21
mrj,sah,Basic actions and technology,0.10793245587287288,56
myv,ka,Clothing and grooming,0.10797791717504249,20
la,ce,Agriculture and vegetation,0.10800782720248178,15
la,ja,Possession,0.10807896507285526,21
myv,sah,Social and political relations,0.1081015934726036,23
sah,eu,Motion,0.10810573574754581,49
myv,ka,Social and political relations,0.10811155633397816,27
myv,ml,Basic actions and technology,0.10813311806894223,74
ps,cv,Quantity,0.10815693752506715,47
br,zh,The house,0.10816120352323295,18
br,tt,Basic actions and technology,0.10819036814386257,90
mrj,ta,Agriculture and vegetation,0.10822425179421055,13
it,cv,The house,0.10823977695104038,18
be,br,The house,0.10830501230107865,22
be,cv,Modern world,0.10831480424028976,23
sq,cv,The house,0.10832107497501062,20
myv,la,Sense perception,0.10833875955817035,43
myv,ja,Social and political relations,0.10837180776805362,23
ku,no,Possession,0.10837312292315562,23
mrj,cv,Clothing and grooming,0.1083745980672334,11
myv,mn,Miscellaneous function words,0.1084079383542734,17
ga,sah,Speech and language,0.10843809378569796,24
sl,br,Miscellaneous function words,0.10844348360907718,12
mrj,bn,Kinship,0.10844830436673308,25
lt,cv,The physical world,0.108455077928081,59
mrj,nl,Kinship,0.10845893096723043,29
mrj,ps,Basic actions and technology,0.10845942898321158,57
bg,cv,Spatial relations,0.10848429554136334,77
os,pl,The house,0.10848997862088236,15
sah,kn,Modern world,0.1084915913224616,24
sq,la,Basic actions and technology,0.10855521873444561,136
sl,ka,The physical world,0.10855796513594732,36
cy,he,Agriculture and vegetation,0.1085590018885716,26
os,lt,The house,0.10857325864457967,16
myv,ce,Spatial relations,0.10858110689881453,58
cv,mn,Emotions and values,0.10858283836259625,57
mrj,ku,Speech and language,0.10860657448969839,20
os,en,The house,0.10862517016871509,14
mrj,sv,Possession,0.10864413318900906,24
kn,ce,The physical world,0.10866747016018588,46
mhr,sah,Miscellaneous function words,0.10867463369732219,5
da,cv,Sense perception,0.1086891157164718,37
myv,az,Spatial relations,0.10870578427333191,84
myv,hu,Agriculture and vegetation,0.10872080825645468,24
ba,sah,Emotions and values,0.10874090284979411,51
lv,cv,Animals,0.10875095330946538,32
myv,ta,The body,0.10876740931018404,63
mhr,be,Speech and language,0.1087753878181971,5
cy,cv,Agriculture and vegetation,0.10878430036475628,23
mrj,ml,Modern world,0.10879594169028078,19
ga,he,Miscellaneous function words,0.10879744024671663,16
br,kn,Motion,0.10881451792196421,51
myv,ga,The physical world,0.10882601861773221,73
os,cs,Clothing and grooming,0.10882952646544412,17
fa,cv,Quantity,0.10883554992899262,48
myv,lv,Clothing and grooming,0.10884775046052503,19
mrj,bg,Modern world,0.10888491264533577,24
mrj,he,Sense perception,0.10888690155302486,43
kn,ce,Possession,0.10892969155601004,19
bg,sl,Basic actions and technology,0.10893088601734217,28
mrj,ar,Agriculture and vegetation,0.1089446284446014,18
mn,ce,Agriculture and vegetation,0.10896915185109082,17
be,la,Basic actions and technology,0.10897832776745817,138
hy,cv,Miscellaneous function words,0.10900741176420391,17
is,br,Social and political relations,0.10900876291565549,25
mrj,ce,Food and drink,0.10901121600270283,23
mrj,ba,Spatial relations,0.10903495060098825,71
mrj,hy,Modern world,0.10904315294483952,22
br,ba,Social and political relations,0.10904327434473779,28
myv,ca,The body,0.10904868392866494,67
la,he,Clothing and grooming,0.10905300899527899,29
mrj,sq,Agriculture and vegetation,0.10905646781602035,18
la,kn,Clothing and grooming,0.10905821109112733,24
mhr,lv,Sense perception,0.1090855039175986,6
ku,kn,Modern world,0.10909252845829223,18
da,ga,The house,0.10909833187185654,22
en,ce,Speech and language,0.10917468849536388,15
ku,ce,The physical world,0.10920103482251754,45
mrj,bn,The physical world,0.10922979417250475,61
myv,tr,Basic actions and technology,0.10926561855957621,103
myv,is,The physical world,0.10926678416392721,63
mrj,no,Agriculture and vegetation,0.1092759928918099,17
ka,ce,Speech and language,0.10931147080089931,15
br,ml,Miscellaneous function words,0.10931465228435856,12
myv,ja,The physical world,0.10931907027299052,58
cy,ta,Motion,0.10937245948227257,44
kn,ce,Speech and language,0.10937634042331909,15
os,cy,Spatial relations,0.1093785137522512,56
mrj,sq,Modern world,0.10937907037355,23
ca,cv,Miscellaneous function words,0.10940290022826624,13
ba,he,The body,0.10942106534479693,89
hy,br,Basic actions and technology,0.10942429305428333,92
ps,he,Animals,0.10943089151412531,46
br,cv,Quantity,0.10943924568694456,40
la,uz,Modern world,0.10945726571818774,24
os,te,Basic actions and technology,0.1094641384307311,57
kk,cv,Basic actions and technology,0.10948569485079275,91
cv,ja,Quantity,0.10951016274917552,49
br,ca,Miscellaneous function words,0.10955128916506884,12
pt,ce,Agriculture and vegetation,0.10955292083167163,16
os,ru,Clothing and grooming,0.10957128999836985,16
ku,da,Modern world,0.10958084974115676,20
la,ca,Motion,0.10959286143924601,83
mhr,hu,Miscellaneous function words,0.10960338577259743,6
mrj,cy,The physical world,0.10963187064223094,66
ce,he,Motion,0.10972644021435986,48
ga,ce,Emotions and values,0.10973353383977204,44
ba,sah,Basic actions and technology,0.10974038489723,90
hy,tt,Motion,0.10974414170617086,67
mhr,ce,Kinship,0.10975129401203301,5
mrj,cy,Sense perception,0.10978771585718973,48
la,cv,Animals,0.10980368474948958,33
os,uk,Clothing and grooming,0.10981135599215106,16
fa,he,Agriculture and vegetation,0.10983476353253739,22
sah,kn,Agriculture and vegetation,0.10985654642987659,19
fi,mrj,Agriculture and vegetation,0.1098792604669007,18
mrj,mn,Social and political relations,0.10988154769681087,27
bn,cv,The physical world,0.10989238081156628,54
is,la,Basic actions and technology,0.109909874450847,144
la,cv,Possession,0.10993460918779849,29
os,no,The house,0.10995181729980624,16
br,ba,Basic actions and technology,0.10995546264198623,83
mrj,ga,Agriculture and vegetation,0.11000588511907021,21
os,la,The body,0.11000883614366065,59
ku,la,Emotions and values,0.11001034259364079,58
mhr,az,Animals,0.11003157854996475,6
tt,cv,The house,0.1100661679951369,21
myv,pl,Modern world,0.11006919905100132,21
uz,ce,Emotions and values,0.11007004591070245,19
br,ba,Motion,0.11007072720055708,53
mhr,hu,Modern world,0.1101089618296928,3
myv,lv,Cognition,0.11020419789913243,18
myv,te,Speech and language,0.11022300853965973,16
sl,no,Motion,0.11027370629269585,8
cy,sah,Possession,0.11028634148073037,26
mhr,ga,Spatial relations,0.11036146895928504,15
cy,te,Agriculture and vegetation,0.11037673025410696,18
ku,te,Emotions and values,0.1103802053765297,38
cv,mn,Time,0.11038605447082243,55
sq,ce,The physical world,0.11039587512090189,53
ba,ce,Basic actions and technology,0.11039994078614233,90
cv,ka,Quantity,0.11043520305184132,45
os,ar,Modern world,0.11043766390696251,29
mrj,no,The physical world,0.11047253598937205,64
ga,uz,Motion,0.11048151110992198,27
no,cv,Speech and language,0.11048899662891509,16
mrj,he,Spatial relations,0.11050336811031546,73
ga,cv,Social and political relations,0.11051035872626234,28
da,cv,Emotions and values,0.11051057586807979,47
ku,hr,Possession,0.11051123021359988,25
mrj,sah,Speech and language,0.11051870478745247,19
myv,ar,The body,0.11053471326692534,72
ps,la,The body,0.1105495652044913,101
uz,sah,The body,0.11055264135010401,53
sv,cv,Food and drink,0.11055369653911051,35
bn,ps,Animals,0.11058380954981298,42
sq,cv,Clothing and grooming,0.11058859963488034,14
mhr,ce,The physical world,0.11059467182452334,11
myv,tt,Sense perception,0.11059948673040379,47
sah,ml,Basic actions and technology,0.11060615016481101,76
sl,ka,Time,0.11067194052577987,26
ga,sah,Clothing and grooming,0.11068786022714472,19
ps,fa,Agriculture and vegetation,0.11069710562821818,22
br,kn,Speech and language,0.11072051492966835,21
os,ba,Modern world,0.11072935313868583,24
sq,sah,Clothing and grooming,0.11078143820289432,21
myv,cv,Time,0.11078313153119976,52
fi,os,Agriculture and vegetation,0.11079177747364002,17
ku,te,Social and political relations,0.11081447891506051,19
uz,ba,The house,0.11081641188647713,16
en,sah,Miscellaneous function words,0.11085351552917214,15
pl,cv,Agriculture and vegetation,0.11085716425829037,20
sq,sah,Food and drink,0.11085734234843062,36
kk,sah,Food and drink,0.11088107949491749,37
ku,sk,Clothing and grooming,0.1108825150637148,15
kk,cv,Emotions and values,0.1108843000424782,61
bg,sl,Possession,0.11089365184221558,5
os,sah,Speech and language,0.110902715775566,17
ga,te,The house,0.11094442946310207,22
sl,az,Animals,0.11095173577147911,15
ca,ce,The house,0.1109744340959621,12
cv,he,Food and drink,0.11100618910594712,37
ga,ba,Spatial relations,0.11107362762002894,103
la,ja,The house,0.1110889514409126,20
sl,tt,Social and political relations,0.1111177559382951,12
sq,ce,The house,0.11115127312125395,14
myv,te,The physical world,0.11115534208173206,55
os,is,Modern world,0.11115991984307512,23
mhr,he,Cognition,0.11118172576774094,9
mrj,da,Motion,0.11118917867159019,28
myv,ar,The physical world,0.11120287585650854,64
la,ba,The body,0.11121743128193541,90
pl,cv,Animals,0.11126044420618428,33
myv,zh,Speech and language,0.11126511702880597,17
myv,ba,Modern world,0.11127788217408907,19
tt,he,Motion,0.11129010045672788,71
en,sah,Social and political relations,0.11129546607185292,27
fi,mrj,The body,0.11130357965789273,69
mrj,de,Spatial relations,0.11131380507536937,49
mhr,az,Speech and language,0.11132550586879218,7
mrj,lv,Cognition,0.11133894909625093,13
br,ce,Social and political relations,0.11134646832429108,14
mrj,mn,Spatial relations,0.11134888220236715,96
ga,tt,The house,0.1113870880025285,25
myv,ga,Modern world,0.11141804703385844,22
mrj,tt,Basic actions and technology,0.11142633897691552,69
ce,zh,The physical world,0.11143786932212407,49
br,ba,Speech and language,0.1114602028253964,26
mrj,hu,Kinship,0.11149388367855474,29
lv,cv,Agriculture and vegetation,0.11149960901122404,17
et,mrj,Speech and language,0.11152063482957472,19
ba,kn,Basic actions and technology,0.11153133390741081,99
os,ml,Clothing and grooming,0.11153602988348489,13
cy,kn,The house,0.11155508060937781,22
da,ga,Miscellaneous function words,0.1115682193647335,16
cv,mn,Animals,0.11159152457000321,35
myv,bg,Clothing and grooming,0.11159994889104166,22
myv,mn,Social and political relations,0.11160032846716782,34
mrj,ja,Miscellaneous function words,0.11160057237763357,11
mhr,he,Miscellaneous function words,0.11160491047585142,4
fi,ps,Animals,0.11161597458738311,45
cv,te,Miscellaneous function words,0.11164695555184435,11
mrj,ta,Kinship,0.1116565312034451,24
mhr,la,Sense perception,0.11166384584949052,6
et,cv,Cognition,0.11169272045823997,28
myv,hy,Social and political relations,0.11172455337126816,30
it,sah,Possession,0.11174052186509248,26
br,mn,Agriculture and vegetation,0.11174246159887967,24
os,he,Clothing and grooming,0.11177171340747057,17
ga,te,The body,0.11177259923213029,89
ga,cv,Sense perception,0.11178694460502622,39
te,ce,Motion,0.11181331740043704,31
myv,ja,Speech and language,0.11185899550224923,17
os,ce,Spatial relations,0.1118795964076571,40
it,cv,Quantity,0.1118849080356421,46
lv,sl,Modern world,0.1119023535727078,16
sl,ml,Cognition,0.11191157003227206,7
sl,en,Agriculture and vegetation,0.11191274924705291,6
mrj,ga,The physical world,0.11191298410336759,80
os,sah,Emotions and values,0.11194728659928567,37
mrj,ku,Sense perception,0.1119641769070451,38
ca,cv,Quantity,0.11198862304669475,45
te,he,Modern world,0.11199913649099448,28
te,he,Basic actions and technology,0.1120241803518808,114
sah,ta,Food and drink,0.11203927783904694,29
la,ja,Motion,0.1120510758431396,66
cy,uz,Speech and language,0.11210485035701707,13
ba,sah,Miscellaneous function words,0.11210883188582184,17
mhr,he,The house,0.11214311658613348,1
pt,sah,Agriculture and vegetation,0.11217372631008633,24
myv,ar,Agriculture and vegetation,0.11217556484107256,24
ga,kn,Spatial relations,0.11219668696327992,91
os,te,Quantity,0.11221808070653706,37
mrj,mhr,The body,0.11225313814489618,19
uk,cv,Agriculture and vegetation,0.11225389077312818,19
ga,br,Spatial relations,0.11225699917249862,86
myv,eu,Basic actions and technology,0.11226395558714043,95
ga,he,Clothing and grooming,0.1122684913987812,24
myv,os,The physical world,0.11227911325722363,43
ku,zh,Basic actions and technology,0.11228147547196701,82
mhr,kn,Spatial relations,0.11229655888252911,11
myv,cy,Agriculture and vegetation,0.11231881520812781,27
mhr,ga,Quantity,0.11232191200534622,9
ps,la,Cognition,0.11233042466621412,34
mrj,ka,The physical world,0.11233651762359474,72
myv,os,Modern world,0.11235216221635227,17
br,he,Motion,0.11235370078812652,61
os,uz,Spatial relations,0.11237412724440186,44
ps,sah,Spatial relations,0.11240926962794465,94
be,sah,Motion,0.11242190049428105,47
myv,ta,Spatial relations,0.11242655779886176,67
mhr,cv,Animals,0.11246623455694334,3
cv,ka,The body,0.11246810506653271,76
os,cv,Food and drink,0.11246841662279783,18
kn,ce,Basic actions and technology,0.11247262230975563,80
br,kn,Miscellaneous function words,0.11248622864688225,12
bn,sah,The body,0.1124897482326644,74
uz,sah,Miscellaneous function words,0.11250068621057668,9
is,cv,Possession,0.11250696920998444,34
mhr,fa,Agriculture and vegetation,0.11253736317980749,5
mrj,ca,Clothing and grooming,0.11254075349554499,19
bn,ga,Basic actions and technology,0.11255788578600233,77
lt,cv,Food and drink,0.11256491434849883,36
myv,bn,The physical world,0.11257513422089141,54
bn,ce,Basic actions and technology,0.11257552781520659,53
ba,ce,Agriculture and vegetation,0.11257846418112546,17
sq,sah,The body,0.11261359999528726,85
ga,tt,Basic actions and technology,0.11263072870761431,126
os,he,Agriculture and vegetation,0.11263636343113058,15
myv,ba,The body,0.11266555573250692,67
myv,pt,Modern world,0.11266607250710785,20
myv,ps,Time,0.11266793793376871,60
myv,ja,Emotions and values,0.1126886839702793,29
mhr,tt,Emotions and values,0.11270950359376065,6
ps,ce,Animals,0.11271317720031124,23
ga,ta,Miscellaneous function words,0.11272367558276102,15
ku,ml,Cognition,0.11272692187442886,17
cv,he,Miscellaneous function words,0.1127557480712367,14
mrj,ga,Food and drink,0.1127633184393004,28
hy,la,Basic actions and technology,0.11276615395458645,135
mhr,pt,Motion,0.11276755588038513,2
os,te,Spatial relations,0.11277485885443682,55
tt,cv,Quantity,0.11278647718202875,45
ps,az,Animals,0.11281493533213297,44
hy,cv,Possession,0.11281693911845209,30
ba,he,Basic actions and technology,0.11282364000174798,130
mrj,el,The body,0.11282959177112675,65
myv,ga,Emotions and values,0.11287046603336211,39
uz,zh,Speech and language,0.11289947739770174,13
ps,kn,Motion,0.11290847320672971,38
myv,cs,The body,0.11294224082395177,71
sah,ta,Basic actions and technology,0.11298166157079399,68
hr,sl,Agriculture and vegetation,0.11299722054250218,7
mhr,te,Sense perception,0.11302007682546988,5
is,la,Motion,0.11302515644128236,68
os,ce,Motion,0.11305396800500415,26
lv,cv,Clothing and grooming,0.11306352574490457,16
cy,cv,Social and political relations,0.11310259959603883,26
mrj,ja,Modern world,0.11310377919874487,18
is,cv,Cognition,0.11310580567526672,23
bn,sah,Food and drink,0.11310802588655536,27
mrj,ta,The physical world,0.1131122701052094,56
en,cv,Possession,0.11313026974962488,28
cy,cv,Possession,0.11314395216764893,29
ga,ba,Miscellaneous function words,0.11315229869403015,18
sv,cv,The house,0.11315564863207421,19
cs,cv,Food and drink,0.1131714243911743,34
bn,uz,Social and political relations,0.11319382715767082,16
cy,la,The body,0.11320359401646125,99
os,la,Basic actions and technology,0.1132038136086163,70
mrj,sah,Agriculture and vegetation,0.11322108228839667,16
mrj,zh,The physical world,0.11322214467446673,61
sah,ml,Social and political relations,0.11322579414821,25
la,uz,Agriculture and vegetation,0.11325082966870088,17
no,br,Agriculture and vegetation,0.11327005757136487,22
os,he,The physical world,0.1133443543860323,58
br,kk,The house,0.11335155924736866,21
os,la,Spatial relations,0.11335300308485732,60
sah,ml,Spatial relations,0.11337633332665394,86
myv,sv,Clothing and grooming,0.11338637806628936,22
sah,te,Miscellaneous function words,0.11339468783294822,14
os,en,Modern world,0.11339961697497315,24
az,cv,Speech and language,0.11340153818941691,17
os,be,Clothing and grooming,0.1134032054727408,16
ps,ga,Spatial relations,0.11342210355872878,101
myv,ka,The physical world,0.11342683473532246,69
ku,sv,Modern world,0.11342935660626363,21
sah,ja,Motion,0.11344491007818228,40
sah,zh,Social and political relations,0.11345626046984399,27
mrj,ba,Clothing and grooming,0.11346127961791128,20
myv,ba,Motion,0.11346799527795488,43
br,ta,Motion,0.11347187981207829,38
ga,te,Spatial relations,0.11347370584524052,84
br,sah,Clothing and grooming,0.11349763867201108,18
ca,uz,Modern world,0.11352401841116416,24
ku,la,Motion,0.11354637850685598,49
la,ca,Modern world,0.11355124183670527,31
uz,ar,Social and political relations,0.11355422741553936,17
mhr,pl,Speech and language,0.11357203966945426,5
br,ta,Speech and language,0.11357239143044187,21
myv,ps,Animals,0.1136131121175389,39
ku,az,The house,0.11361861758516316,18
ta,ce,Motion,0.11362350878013237,26
bn,sah,Modern world,0.11362693210928558,25
kn,ce,Motion,0.11364871313951024,36
myv,be,Modern world,0.11366931894078917,22
mhr,uk,Speech and language,0.11368834668449612,4
myv,tt,Speech and language,0.11368883878797521,19
is,br,Emotions and values,0.11369843491810736,49
mrj,te,Emotions and values,0.11371048425829365,25
ku,la,Agriculture and vegetation,0.11373957906620413,19
hy,sah,Basic actions and technology,0.11374525850539255,92
ku,ba,Basic actions and technology,0.113769708450564,83
sl,ce,Emotions and values,0.11377498029009288,12
no,cv,Social and political relations,0.11379051693150886,26
bn,ce,The body,0.11380897521651803,53
ku,bg,Agriculture and vegetation,0.11381004076217208,18
mrj,sk,Kinship,0.11381096727062047,29
myv,te,Emotions and values,0.11382302425987169,30
ba,ce,The physical world,0.1138553497380414,43
la,sah,Spatial relations,0.11387054544471521,93
mrj,zh,Modern world,0.11387553267411799,19
fi,br,Agriculture and vegetation,0.11391327343967456,23
ku,br,Spatial relations,0.11392844662459921,59
ps,bg,Agriculture and vegetation,0.11394102622381261,22
no,cv,Cognition,0.11396697853563749,26
mhr,sq,Sense perception,0.11396820118890498,5
os,sah,The body,0.11397450148382657,50
is,br,Agriculture and vegetation,0.1139824741039496,23
be,cv,Food and drink,0.11399158491601842,32
ba,ta,Motion,0.11401374357597556,41
kn,ce,Social and political relations,0.11401423584579148,16
ga,la,Motion,0.11401551019286368,72
pl,cv,The body,0.1140239308771686,75
myv,cs,Modern world,0.11405060213081211,21
la,sah,Speech and language,0.11409127261746427,25
mrj,myv,Agriculture and vegetation,0.11409212294614378,17
myv,cy,Cognition,0.11410409818007136,28
cv,ka,Cognition,0.11411662596759328,30
myv,fa,Clothing and grooming,0.11411814094762204,17
cy,te,Cognition,0.1141378490398351,25
os,ce,Agriculture and vegetation,0.11416666338589886,12
mrj,te,Miscellaneous function words,0.1141698229096962,12
ps,sk,Animals,0.11418436997044759,43
myv,ku,Time,0.1141980515224405,52
myv,uk,The body,0.11422706495642015,65
mrj,kn,Motion,0.11424011700827355,30
la,te,Spatial relations,0.11427013307434795,79
os,he,Spatial relations,0.11427401214018267,64
ga,br,The body,0.11427947557635888,88
ga,sah,The body,0.11429430900578903,86
ku,la,The body,0.11430896569392787,81
mhr,hy,Emotions and values,0.11431124620941462,5
myv,la,Speech and language,0.11431710929840078,19
sah,ta,Speech and language,0.11433093608916395,21
os,he,Social and political relations,0.11435453939204866,23
os,cv,Clothing and grooming,0.11436127403513757,6
os,kn,The body,0.11436402397216908,58
ga,sah,Social and political relations,0.11437753262004725,32
os,br,Social and political relations,0.11439136459141751,19
bn,cv,Animals,0.11441038146012161,30
ga,kn,The house,0.11442043793207252,22
myv,ja,Spatial relations,0.1144337515162536,44
uk,cv,Motion,0.11443581831528117,49
is,sah,Basic actions and technology,0.11444826518859724,92
os,ce,Sense perception,0.11445851300160348,21
no,br,Emotions and values,0.11446075300866507,44
ku,cy,Possession,0.11449625904895946,22
da,cv,Spatial relations,0.11450379239182662,68
cy,mn,Miscellaneous function words,0.11450545947422107,17
mrj,ps,Possession,0.11455594337295096,23
ps,ga,Motion,0.11456340823272888,51
et,cv,Food and drink,0.11456350524572836,35
sah,kn,Miscellaneous function words,0.11460912673762141,16
os,sah,Social and political relations,0.11462666809821899,22
os,ga,The body,0.11464793033597405,67
br,la,Spatial relations,0.11465817240596078,78
ce,ar,Modern world,0.11466013958292294,25
myv,ta,Motion,0.1146790884700595,26
sl,ja,The house,0.11468993687889073,8
mrj,sl,Miscellaneous function words,0.11471495975967748,13
os,kn,Agriculture and vegetation,0.11472847581582828,14
ku,uk,Clothing and grooming,0.11475695087231787,14
hy,la,The body,0.11478421391660745,98
mrj,ce,Sense perception,0.11478532813841234,29
mhr,hy,Social and political relations,0.11478986447699246,8
mrj,os,Food and drink,0.11482753603156827,19
sl,mn,Time,0.1148336452794028,25
sl,ka,The house,0.11487419939324152,9
ro,cv,The physical world,0.11488056156544042,69
sah,kn,Possession,0.11488173829309094,22
hr,sl,Kinship,0.11488875548248814,20
hr,te,Motion,0.11492828565389403,52
ga,la,Speech and language,0.11494225713677698,31
ku,br,Motion,0.11494567272980316,40
mrj,ml,Agriculture and vegetation,0.11495826750819642,16
mhr,ca,Social and political relations,0.11495932201382406,8
ku,cy,Social and political relations,0.11496230382786399,23
la,ba,The house,0.11496746404975462,20
ku,ce,The body,0.1149714851474572,54
myv,ta,Time,0.11499830487453741,43
la,ba,Food and drink,0.11500157124407916,35
la,ca,Miscellaneous function words,0.11501005509070063,13
br,te,Miscellaneous function words,0.1150133534860545,11
myv,en,Motion,0.11501879181731552,38
os,cs,The house,0.11504506390266336,15
br,ce,Modern world,0.11507356617441152,19
os,hr,Modern world,0.11508601865741885,29
sv,cv,Miscellaneous function words,0.11509523284397806,15
ku,br,The physical world,0.11509837228539034,63
ps,uz,Emotions and values,0.11510252520760476,31
mrj,ba,Cognition,0.11510674222905112,22
ga,ta,Possession,0.1151079511718797,18
ga,ml,Possession,0.11512569552564116,29
mhr,cy,Agriculture and vegetation,0.1151280723332353,4
be,cv,Agriculture and vegetation,0.11513954928267243,19
is,la,Clothing and grooming,0.11515305232826077,31
be,te,Motion,0.11517324280538027,52
ga,te,Possession,0.11520435803033606,23
myv,hy,Emotions and values,0.11520961609607226,42
ro,cv,Cognition,0.1152830708551268,26
cv,mn,Cognition,0.11528766513483661,34
myv,az,Cognition,0.11528778367422556,30
mrj,lv,Speech and language,0.1152963652411394,14
ps,it,Agriculture and vegetation,0.11529821979646604,20
ps,ce,Social and political relations,0.1153012097888037,18
os,he,Kinship,0.1153160057139812,23
pl,cv,Social and political relations,0.11535884155920516,27
ps,la,Food and drink,0.11537977264933351,34
ku,ka,Agriculture and vegetation,0.1154282523522608,20
bn,cv,Sense perception,0.11543513097737435,34
uz,sah,Possession,0.11543700507468384,16
myv,ps,Miscellaneous function words,0.11543923174517977,16
lv,cv,Emotions and values,0.11543945104611833,45
be,ga,Basic actions and technology,0.11546140100108054,126
cv,ka,Miscellaneous function words,0.11547826360093898,15
mrj,eu,Kinship,0.11549808593849945,29
ba,kn,Possession,0.11555088467197845,20
ku,ca,The house,0.11555126488825473,17
myv,be,Basic actions and technology,0.11556976743399724,94
ku,cy,Basic actions and technology,0.11558274543796815,90
myv,sk,Cognition,0.11559878327052761,27
mhr,uk,Cognition,0.1156123481594203,9
ce,he,The physical world,0.11561305383812025,52
br,ba,Emotions and values,0.11562560800437267,44
ps,ka,Animals,0.11563595558384095,49
mrj,mhr,Modern world,0.11564114528129192,3
ba,cv,Animals,0.11566362341120821,30
sl,no,Basic actions and technology,0.11568614113381728,26
myv,be,The physical world,0.11572768322424193,59
mrj,ru,Social and political relations,0.115732946512922,21
br,zh,Miscellaneous function words,0.11573917656288853,12
cv,ka,Spatial relations,0.11574095822324572,76
br,he,The body,0.11576221761422759,83
ga,sah,Cognition,0.11576426545091426,30
sah,ce,Cognition,0.11579297848993314,21
it,uz,The house,0.1158044642691538,15
mrj,br,Agriculture and vegetation,0.11580882425445431,15
mrj,da,Emotions and values,0.11580962028163874,31
myv,ce,The body,0.11581856628585366,42
mrj,bn,Possession,0.11582620492943387,13
et,la,Motion,0.11584866939930372,72
sl,az,Agriculture and vegetation,0.11585601329187636,5
ps,ga,Emotions and values,0.11587881466999299,66
myv,fa,Social and political relations,0.1158877221674694,27
ku,ga,Cognition,0.11589190759621196,19
mrj,is,The physical world,0.11592451323063188,70
sl,br,Speech and language,0.11593036244884686,13
tt,ta,Motion,0.11594044691304936,39
kk,cv,Animals,0.11597310225374112,38
os,br,The body,0.1159861373043991,51
br,cv,Clothing and grooming,0.11598669170066803,13
mrj,ce,Spatial relations,0.11598837125491951,52
la,ce,Cognition,0.11600624258887325,27
hy,la,Spatial relations,0.11601574170695822,85
ru,cv,Cognition,0.11608398624298212,25
myv,el,The body,0.11610162683538938,73
ps,br,Social and political relations,0.1161065368988565,26
la,zh,Cognition,0.11610658781003919,34
hy,ga,The body,0.11612603068794236,106
mrj,en,Emotions and values,0.11615014436015546,29
kk,cv,Sense perception,0.11616486626187979,45
ps,eu,Animals,0.11619434510640111,51
cv,eu,Animals,0.11621638095972349,36
myv,br,Cognition,0.11621644055387571,27
hr,la,Clothing and grooming,0.11621979004759389,31
uz,ce,Possession,0.11623313273474388,13
uz,ba,Speech and language,0.11627399611250995,16
ru,cv,Basic actions and technology,0.11627950785424282,86
hy,ga,Agriculture and vegetation,0.11629996989263235,30
myv,lv,Agriculture and vegetation,0.1163037363831452,23
sah,zh,Food and drink,0.11631585606988822,32
lv,uz,The house,0.11633280866201091,15
be,la,The body,0.1163433325161488,102
no,cv,The physical world,0.11637001106282574,59
hy,cy,The house,0.1163714648199902,23
la,kn,The body,0.1163776343273028,89
az,ce,Speech and language,0.11637801195650219,16
sah,ml,Miscellaneous function words,0.11637975481595954,15
da,sah,Motion,0.11638995746424374,43
myv,it,Social and political relations,0.11639536334513033,27
la,tt,The body,0.11639975650925759,115
la,mn,Possession,0.11641425093300098,28
mrj,ja,The physical world,0.11643498828896175,61
mrj,be,Modern world,0.11646762645203484,22
ga,br,Speech and language,0.11649533405669948,26
la,mn,Basic actions and technology,0.11650624744600116,160
lt,cv,Quantity,0.11651891398436895,47
mrj,la,Agriculture and vegetation,0.1165254317936958,17
hy,br,Motion,0.1165398506279729,60
mrj,he,Food and drink,0.11655525022587693,30
myv,mn,Basic actions and technology,0.11656368325273321,116
myv,ba,Sense perception,0.11657141706421616,47
sl,ce,Cognition,0.11657715588101047,4
myv,ps,Kinship,0.11657859478425475,26
bn,kn,Agriculture and vegetation,0.1166015299116424,17
ku,te,The house,0.11660244370573641,17
mrj,it,The body,0.11661890418070876,65
tt,cv,The body,0.11662934673002544,85
te,ce,Basic actions and technology,0.11665816144040497,72
mhr,pt,Animals,0.11667266397131733,5
et,mrj,Motion,0.11668337986928082,33
ps,be,Clothing and grooming,0.11669974062123833,24
no,sah,Food and drink,0.11673007807583732,36
tt,cv,Possession,0.11673537374568799,31
cy,ta,Spatial relations,0.11674377878860313,72
tt,ta,Basic actions and technology,0.11676282549327847,96
mhr,cs,The house,0.11677338230722815,1
ja,te,Motion,0.11679048499522823,43
ba,eu,Basic actions and technology,0.11679719676150233,123
cv,he,Quantity,0.1168052767680265,44
myv,sah,Sense perception,0.11681335238293161,42
ku,kn,Cognition,0.11682080045404104,17
ps,la,Basic actions and technology,0.11683050852127748,103
br,ba,Modern world,0.11684467890554655,24
uz,sah,Food and drink,0.1168629533845547,19
mrj,os,Sense perception,0.11686472030864141,33
myv,tt,The body,0.1168658072200626,84
mrj,lt,Kinship,0.11688066117817339,28
mrj,ml,Possession,0.11689417220526774,20
mhr,myv,Clothing and grooming,0.11694472406542984,3
