"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"ko","ja","Clothing and grooming",0.185248786648554,19,NA
"de","zh","Social and political relations",0.185262214990684,8,NA
"hr","az","Clothing and grooming",0.185272658068551,26,NA
"de","tr","Clothing and grooming",0.1852981047559,5,NA
"nl","ar","Social and political relations",0.18536410177964,34,NA
"cs","ta","Basic actions and technology",0.185366799693263,87,0.55
"no","ko","Motion",0.185383825972391,37,NA
"uz","kk","Spatial relations",0.185420898873818,61,NA
"cs","uz","Clothing and grooming",0.185465815453971,17,NA
"be","eu","Motion",0.18547626769288,50,NA
"da","uz","The house",0.185498185009348,14,NA
"hy","zh","Cognition",0.185526394152292,31,NA
"ar","he","The body",0.185529910264885,91,NA
"eu","he","Food and drink",0.185585192932481,43,NA
"ca","az","The house",0.185613548629059,23,NA
"kk","zh","Emotions and values",0.185663224625581,58,0.733333333333333
"fa","uz","The house",0.185671732038078,14,NA
"ja","zh","Social and political relations",0.185708105654311,26,0.437692307692308
"kk","ko","Motion",0.18572090034681,33,NA
"it","he","Basic actions and technology",0.185722698636925,140,NA
"ja","he","Animals",0.1857331305854,45,NA
"ar","zh","Animals",0.185777821907454,42,NA
"hr","ja","Emotions and values",0.185792000956945,38,NA
"bg","ru","The house",0.185825677098386,23,0.504545454545455
"de","zh","Basic actions and technology",0.185830805680392,81,NA
"ta","eu","Clothing and grooming",0.185839025378258,21,NA
"hi","fr","The house",0.185865793117495,31,NA
"ro","zh","Clothing and grooming",0.185894199811552,30,NA
"el","ta","Clothing and grooming",0.185918059124424,20,NA
"da","ro","The house",0.185932657414639,24,NA
"fr","az","Motion",0.185949691673839,52,NA
"be","ar","Basic actions and technology",0.185968324750989,109,NA
"no","ja","Modern world",0.185983672618547,26,NA
"da","ka","Clothing and grooming",0.186004967076006,21,NA
"ca","ja","Modern world",0.186024393681631,29,NA
"uk","zh","Modern world",0.186024535097427,29,NA
"ar","he","Modern world",0.186082249927997,33,NA
"hy","ta","Agriculture and vegetation",0.186092182580915,17,0.363636363636364
"et","eu","Agriculture and vegetation",0.186119814150721,23,NA
"az","zh","Spatial relations",0.186123105707395,81,NA
"hr","zh","Modern world",0.186137947852761,31,NA
"sk","he","Agriculture and vegetation",0.18615385927258,24,NA
"ru","zh","Basic actions and technology",0.18616108438513,123,0.562916666666667
"ca","he","Basic actions and technology",0.186171001183517,135,NA
"ja","ar","The physical world",0.186212206152864,78,NA
"hi","ar","Motion",0.186231603037638,69,NA
"et","sv","Motion",0.186233491546947,59,NA
"et","zh","Emotions and values",0.186277733110214,54,0.684666666666667
"eu","he","Emotions and values",0.186287847617217,54,NA
"sk","ta","Clothing and grooming",0.186331336779104,22,NA
"az","eu","Motion",0.186343093789131,45,NA
"sk","he","Basic actions and technology",0.18634579632079,133,NA
"kk","ta","The house",0.186369469901736,22,0.798181818181817
"ka","zh","Sense perception",0.186371979651173,49,NA
"de","eu","Basic actions and technology",0.186379263831007,77,NA
"uz","ar","Basic actions and technology",0.186423705212576,40,NA
"ja","ar","Emotions and values",0.186445062748868,47,NA
"ro","ja","Animals",0.186467812209989,50,NA
"sv","he","The body",0.186479784246181,97,NA
"uz","eu","Sense perception",0.186500121356159,34,NA
"ja","ar","Clothing and grooming",0.186546086906584,31,NA
"uk","he","Basic actions and technology",0.186568972975907,132,0.6325
"de","az","Basic actions and technology",0.18657316448713,66,NA
"hy","eu","Basic actions and technology",0.186576401356293,115,NA
"bg","no","Motion",0.186590050566005,51,NA
"et","he","Agriculture and vegetation",0.186615600914823,22,0.181818181818182
"pt","ja","Agriculture and vegetation",0.186624605630827,25,NA
"az","ko","Agriculture and vegetation",0.18663099670579,18,NA
"hi","hr","The house",0.186703293784353,31,NA
"ca","he","The body",0.186718963416666,88,NA
"it","ja","Modern world",0.186904404752272,28,NA
"hr","he","Motion",0.186994240678633,61,NA
"hi","ta","Possession",0.187011366709169,18,NA
"pl","az","Motion",0.187015446034476,50,NA
"el","eu","Motion",0.187020572918951,46,NA
"da","he","Agriculture and vegetation",0.187027734152824,22,NA
"de","ko","Social and political relations",0.187070111730075,7,NA
"az","ja","The body",0.187088483827463,75,NA
"nl","uz","Food and drink",0.187106937512147,21,NA
"pt","zh","Spatial relations",0.187114897453816,87,NA
"et","ca","Modern world",0.187132750441827,34,NA
"hr","da","Food and drink",0.187180045181146,40,NA
"no","zh","Sense perception",0.187202764189489,51,NA
"no","zh","Animals",0.187217145172262,48,NA
"ro","ja","Speech and language",0.187243447969848,27,NA
"hy","en","Motion",0.187249678522928,60,NA
"ro","kk","Miscellaneous function words",0.18729631876944,20,NA
"nl","ja","Agriculture and vegetation",0.187302130815851,23,0.363636363636364
"sv","he","Social and political relations",0.18733263064582,34,NA
"ko","he","Food and drink",0.187349593453909,33,NA
"be","tr","The house",0.187393108702249,28,0.438181818181818
"fi","ta","Agriculture and vegetation",0.187421127440971,18,NA
"ru","zh","Spatial relations",0.187423152612674,73,NA
"ta","he","The body",0.1874269693978,73,NA
"hr","he","Speech and language",0.187472485068181,24,NA
"cs","he","Basic actions and technology",0.187504891431918,140,0.625
"fr","he","Speech and language",0.187510176032242,27,NA
"ca","zh","Basic actions and technology",0.187531383930971,121,NA
"fa","ko","Agriculture and vegetation",0.187541454164575,20,NA
"de","ko","Motion",0.187547197708712,30,NA
"ru","ko","Basic actions and technology",0.187566752160059,79,0.70875
"et","hy","Agriculture and vegetation",0.187578830174919,21,0.181818181818182
"hr","zh","Clothing and grooming",0.1875805845249,26,NA
"bg","ka","Motion",0.187591815673958,46,NA
"pl","ja","Clothing and grooming",0.187592339414836,29,NA
"hi","zh","Emotions and values",0.187597679293554,62,NA
"tr","ja","Social and political relations",0.187597837414645,35,0.48
"pt","ko","Clothing and grooming",0.187602271598411,19,NA
"da","he","Motion",0.187637274715692,64,NA
"sv","ar","Motion",0.187702008454007,80,NA
"nl","zh","Basic actions and technology",0.187712691951414,136,0.532916666666667
"uz","kk","The house",0.187726905122662,18,NA
"el","uz","The house",0.187743671843566,15,NA
"fi","az","Basic actions and technology",0.187751039750733,125,NA
"ro","ar","Motion",0.187752058902327,80,NA
"fr","ja","Modern world",0.187799681319983,31,NA
"et","tr","Motion",0.187815290793126,60,NA
"fr","ar","Basic actions and technology",0.187818377144665,157,NA
"da","ar","The house",0.187854411406847,23,NA
"ka","ar","Social and political relations",0.18785976351986,32,NA
"bg","zh","Spatial relations",0.187890008818933,87,NA
"no","ja","Speech and language",0.187904559293833,21,NA
"hr","he","Social and political relations",0.1879119912787,36,NA
"fa","da","The house",0.187955278948286,20,NA
"tr","ta","Basic actions and technology",0.18796871185033,88,0.4075
"be","ar","Emotions and values",0.187983648384848,50,NA
"hr","ar","The body",0.187986786498137,96,NA
"en","ja","Possession",0.18801503419922,20,0.470454545454545
"uk","ja","Motion",0.188024132147573,66,NA
"ro","he","Basic actions and technology",0.188029050910636,158,NA
"ka","zh","The physical world",0.188039690504939,78,NA
"hy","no","Agriculture and vegetation",0.188052669197784,22,NA
"es","he","Speech and language",0.188069717633192,26,NA
"kk","ko","Sense perception",0.18807022441043,48,NA
"da","uz","Modern world",0.188072341701753,22,NA
"hu","ko","Agriculture and vegetation",0.188076024045274,21,0.363636363636364
"it","ta","The house",0.188110076288479,18,NA
"en","ar","Basic actions and technology",0.188115950810624,134,NA
"uz","ta","Spatial relations",0.188199357324034,48,NA
"hi","he","Agriculture and vegetation",0.188223529258954,22,NA
"be","no","Basic actions and technology",0.188251872890584,104,NA
"da","ko","Motion",0.18826193027236,37,NA
"tr","zh","Possession",0.188277203170662,28,0.407727272727273
"cs","ro","Motion",0.188277635597148,65,NA
"fr","az","The house",0.188302964778283,23,NA
"ca","uz","The house",0.188303933862544,14,NA
"de","ar","Possession",0.188331965657308,26,NA
"no","uz","Basic actions and technology",0.188332445386613,43,NA
"el","ja","Social and political relations",0.188349024485578,27,0.375
"hr","ka","Modern world",0.188359116888076,30,NA
"az","ko","Basic actions and technology",0.188361325167882,77,NA
"de","uz","Emotions and values",0.18836479762092,13,NA
"bg","ca","The house",0.188396299520573,24,NA
"ro","ko","The physical world",0.18839907088626,81,NA
"hr","az","Agriculture and vegetation",0.188414288643279,25,NA
"hr","ko","Clothing and grooming",0.188456085391633,22,NA
"sk","zh","Agriculture and vegetation",0.188456110437988,22,NA
"ko","zh","The body",0.188495195845237,75,NA
"az","ja","The physical world",0.188555894737603,71,NA
"ru","ar","Basic actions and technology",0.188579693846998,147,NA
"de","uz","Time",0.188622219287427,17,NA
"be","ta","Clothing and grooming",0.188636123972362,18,NA
"uz","ta","Emotions and values",0.188690659175565,20,NA
"ru","zh","Motion",0.188738927098892,70,NA
"en","uz","Emotions and values",0.188764048633259,25,NA
"cs","zh","Basic actions and technology",0.188834598731011,120,0.547916666666667
"hy","it","The house",0.188835285122755,20,NA
"no","ko","Possession",0.188904474720938,19,NA
"da","zh","Animals",0.188904914344483,43,NA
"hr","ta","Basic actions and technology",0.188930478959126,92,NA
"hi","zh","Clothing and grooming",0.188931363319363,29,NA
"en","kk","Spatial relations",0.188959526709945,94,NA
"ja","he","Sense perception",0.189006347207376,40,NA
"it","az","The house",0.189008333813251,21,NA
"ro","uz","Motion",0.189041979366915,5,NA
"sv","eu","Clothing and grooming",0.18910872531393,34,NA
"nl","zh","Social and political relations",0.189123374972301,31,0.47576923076923
"ro","az","Basic actions and technology",0.189130211960472,133,NA
"bg","ja","The body",0.189159133216767,87,NA
"hy","kk","Basic actions and technology",0.189172834452628,127,0.472916666666667
"cs","ar","The house",0.189199435134623,25,NA
"da","he","Social and political relations",0.189246962027561,33,NA
"be","uz","Social and political relations",0.189253431086709,17,NA
"tr","ar","Basic actions and technology",0.189256390431022,143,NA
"hy","eu","Motion",0.189270411477042,57,NA
"hr","kk","Modern world",0.189477057256746,35,NA
"it","ta","Basic actions and technology",0.189482382937711,88,NA
"hy","ar","Motion",0.189522638377865,80,NA
"bg","zh","Social and political relations",0.189547901769421,30,0.457692307692307
"pl","az","Clothing and grooming",0.189575567079121,28,NA
"lt","zh","Sense perception",0.189608206690484,55,NA
"et","ka","Motion",0.189611853038012,45,NA
"be","az","Basic actions and technology",0.189619144605248,94,NA
"sk","zh","The physical world",0.189627990381604,77,NA
"kk","ar","Basic actions and technology",0.189637941362557,150,NA
"et","hy","Motion",0.189691384828713,57,NA
"sv","ko","Miscellaneous function words",0.189700443846793,11,NA
"ru","zh","Social and political relations",0.189725266837393,29,0.328076923076923
"ko","eu","Agriculture and vegetation",0.189832299306385,18,NA
"be","ko","Emotions and values",0.18986852681712,34,0.530666666666667
"da","az","The house",0.189874166952296,21,NA
"pl","ko","The house",0.189895335495579,17,NA
"nl","ja","The house",0.189898992897135,23,0.724545454545454
"ru","ta","The house",0.189917773963497,18,0.498181818181818
"ru","ja","Motion",0.189940304532044,64,NA
"sk","zh","Spatial relations",0.189940992800702,86,NA
"be","ro","Motion",0.189949573395403,58,NA
"no","ar","Motion",0.190006785665596,72,NA
"be","uz","Agriculture and vegetation",0.190013246372984,17,NA
"hi","no","Agriculture and vegetation",0.190052016961305,25,NA
"hi","hr","Possession",0.190121208789707,27,NA
"be","ko","The physical world",0.190142698078887,65,0.331666666666667
"bg","eu","Clothing and grooming",0.190159282531636,31,NA
"da","fr","The house",0.190208089185222,23,NA
"el","da","The house",0.190223013951906,23,NA
"el","az","Speech and language",0.190237354927527,22,NA
"az","ar","Possession",0.190245577859501,27,NA
"ro","he","Emotions and values",0.190289330925032,76,NA
"ca","ar","Modern world",0.190333542212902,33,NA
"pl","az","Basic actions and technology",0.190342514812037,111,NA
"no","uz","Modern world",0.190347634764621,22,NA
"fa","zh","The house",0.190352133189326,19,NA
"ca","ko","Social and political relations",0.190360014088584,26,NA
"et","sk","Motion",0.190367600489669,55,NA
"tr","he","Motion",0.190373399476741,71,NA
"es","ta","Motion",0.190407559228533,42,NA
"et","zh","Social and political relations",0.190440439238477,29,0.44
"et","uz","Cognition",0.190446471604523,13,NA
"pl","ja","Possession",0.19046966194329,23,NA
"uz","eu","Basic actions and technology",0.190511761706943,42,NA
"sv","uz","Spatial relations",0.190512541652792,62,NA
"da","ar","Motion",0.190536012584291,74,NA
"fi","he","Basic actions and technology",0.190560285899548,153,NA
"ta","ar","Possession",0.190602057558821,17,NA
"ja","eu","Spatial relations",0.190610017951745,63,NA
"hi","el","Clothing and grooming",0.190631036765002,29,NA
"uk","de","Agriculture and vegetation",0.190632935578909,2,NA
"hy","uz","The physical world",0.190633126900517,42,NA
"sk","ja","Agriculture and vegetation",0.190664507298113,26,NA
"no","eu","Basic actions and technology",0.190709131094682,122,NA
"be","ar","Agriculture and vegetation",0.190715175683601,22,NA
"sv","tr","The house",0.190721069959371,26,NA
"lt","ja","Motion",0.190738731126808,77,NA
"hu","ja","Social and political relations",0.190745637070925,28,0.468461538461538
"et","be","The house",0.190781304418789,21,0.465454545454545
"no","he","Motion",0.190798620552211,64,NA
"ka","ar","Cognition",0.190833738539538,35,NA
"hy","el","Basic actions and technology",0.190842781790355,94,0.655
"nl","ja","Possession",0.190849148060861,23,0.470454545454545
"fr","uz","The house",0.190851055097061,15,NA
"fi","bg","The house",0.190860697662267,24,NA
"ko","ka","The physical world",0.190869215673739,72,NA
"no","ko","Animals",0.190882708344941,44,NA
"bg","fr","Motion",0.190896915284633,61,NA
"fa","uz","Spatial relations",0.190897246079694,65,NA
"az","zh","Speech and language",0.190923864979205,22,NA
"el","ar","Basic actions and technology",0.190942340855067,101,NA
"fi","ja","Spatial relations",0.190947330902903,78,NA
"et","ko","Social and political relations",0.190971622439233,26,0.572307692307693
"ta","ka","Possession",0.191004172077187,17,NA
"hu","uz","The house",0.191064092925039,15,NA
"bg","he","The body",0.191081109548192,91,NA
"el","ar","Cognition",0.191097203895346,31,NA
"sv","ja","Spatial relations",0.191148547883728,69,NA
"hi","ta","The house",0.191170609639139,25,NA
"sv","it","The house",0.191181676399515,22,NA
"be","sv","Motion",0.191196784388438,54,NA
"sv","zh","Animals",0.191267060485186,45,NA
"bg","zh","Basic actions and technology",0.191288206378319,103,0.337083333333333
"pt","ja","Modern world",0.19129469676913,29,NA
"fi","ar","The house",0.191312813849706,24,NA
"fi","zh","The house",0.191336894365121,20,NA
"hy","hr","Agriculture and vegetation",0.191343606740207,25,NA
"da","zh","Emotions and values",0.191357738931558,52,NA
"ja","zh","Food and drink",0.191359356773604,34,NA
"nl","ja","Social and political relations",0.191359950686571,29,0.498846153846154
"sv","ja","Cognition",0.191400532692622,23,NA
"pl","zh","Clothing and grooming",0.191439036411838,28,NA
"hi","he","Modern world",0.191487006634391,43,NA
"hi","he","The house",0.191496631099533,27,NA
"sk","he","Motion",0.191504487808275,64,NA
"sv","ko","Animals",0.191514588808299,41,NA
"kk","ko","The physical world",0.19155710327759,72,0.923333333333333
"et","hy","The house",0.191568494498735,20,0.65090909090909
"ko","ka","Basic actions and technology",0.191569062426092,66,NA
"el","sk","Motion",0.191628912349662,52,NA
"pt","ta","Basic actions and technology",0.191673963579947,99,NA
"sk","nl","Motion",0.19171269854138,71,NA
"ja","ar","Food and drink",0.191909093590863,43,NA
"hu","hi","The house",0.191962719585909,30,NA
"be","kk","The house",0.191977548539276,27,0.822727272727273
"el","zh","Agriculture and vegetation",0.191978975662468,20,0.363636363636364
"ko","ja","Sense perception",0.192002177072499,41,NA
"el","uz","Modern world",0.19201205722662,24,NA
"no","ka","The house",0.192067135720965,28,NA
"ro","uz","Basic actions and technology",0.192069708376864,48,NA
"fr","ta","The house",0.192086732172873,19,0.58090909090909
"lt","ja","Modern world",0.192092787024233,31,NA
"cs","ar","Motion",0.192118712205365,75,NA
"sv","zh","Speech and language",0.19216271486549,26,NA
"nl","ar","Motion",0.192165401299926,88,NA
"kk","zh","Possession",0.192191640324049,29,0.6325
"en","tr","Motion",0.192209076665302,63,NA
"it","he","The house",0.192234730798048,20,NA
"hi","be","Agriculture and vegetation",0.192254395574305,25,NA
"hu","zh","Modern world",0.192257161557239,31,NA
"uz","zh","The body",0.192283022000327,50,NA
"fi","he","Social and political relations",0.192313851938629,36,NA
"et","ru","The house",0.19237308325009,20,0.388181818181818
"en","ja","Agriculture and vegetation",0.192386519466197,23,0.363636363636364
"hi","cs","Agriculture and vegetation",0.192451507317686,25,NA
"be","ar","Modern world",0.192454715043646,32,NA
"eu","he","The body",0.192517899729201,96,NA
"el","tr","The house",0.19251972629901,28,0.453636363636364
"fr","ar","Motion",0.192523575054187,88,NA
"hi","ko","Agriculture and vegetation",0.192557127314548,23,NA
"de","ar","Motion",0.192574091039742,69,NA
"ka","ar","Motion",0.192697266235061,62,NA
"de","ko","The body",0.192718290587805,17,NA
"el","he","The house",0.192729024160114,23,0.475454545454546
"lt","ja","Animals",0.192742315464625,47,NA
"hr","zh","Food and drink",0.192774735402069,36,NA
"ja","zh","Clothing and grooming",0.19282239691259,28,NA
"ro","ja","The physical world",0.19283530622226,85,NA
"eu","zh","The physical world",0.192851089909198,84,NA
"bg","az","Motion",0.192853796219459,43,NA
"be","fr","The house",0.192865242573594,24,0.458181818181818
"bg","ar","Basic actions and technology",0.192900615286434,121,NA
"az","zh","Food and drink",0.19290619192222,32,NA
"uk","zh","Spatial relations",0.192912858456382,77,NA
"et","zh","Spatial relations",0.192924043793991,86,NA
"be","ar","Motion",0.192925693286604,67,NA
"fi","ja","Cognition",0.192948331038841,28,NA
"sv","uz","Social and political relations",0.192952915451629,17,NA
"ro","ja","Food and drink",0.192953018622614,39,NA
"hy","nl","Clothing and grooming",0.192969375623455,26,NA
"be","ja","Possession",0.193007016199737,22,0.54659090909091
"kk","ko","Miscellaneous function words",0.193019097954197,13,NA
"uz","ka","The physical world",0.193037575596437,47,NA
"sv","ka","Clothing and grooming",0.193038686385113,24,NA
"az","ja","Sense perception",0.193040079870429,41,NA
"lt","ja","Social and political relations",0.193069766371023,36,0.426153846153846
"kk","ka","Emotions and values",0.193081830820689,61,NA
"ro","zh","Sense perception",0.193083904694531,58,NA
"hr","ar","Basic actions and technology",0.193140044561466,143,NA
"sv","kk","Basic actions and technology",0.193233803351934,148,NA
"ru","ko","Social and political relations",0.193241814994759,27,0.46576923076923
"az","zh","The body",0.193309219629425,81,NA
"ro","tr","Motion",0.193310661989647,74,NA
"sv","ko","Cognition",0.193377425302914,21,NA
"pt","uz","The physical world",0.193381966555714,44,NA
"fa","he","The house",0.193403519488752,20,NA
"en","he","Emotions and values",0.193407493011557,56,0.466666666666667
"ta","ar","Social and political relations",0.193463490898309,25,NA
"ja","ar","Sense perception",0.193485539161287,47,NA
"fa","zh","Spatial relations",0.193493208386102,74,NA
"hi","uz","Agriculture and vegetation",0.19353010746327,20,NA
"be","az","The house",0.193556649745228,23,NA
"hr","be","The house",0.19360940539816,28,NA
"uk","uz","Emotions and values",0.193619129049186,28,NA
"kk","he","Social and political relations",0.193624519844207,35,0.620769230769231
"tr","ja","Spatial relations",0.19364196352861,72,NA
"de","ko","Basic actions and technology",0.193671147852455,49,NA
"hi","ko","The house",0.193684549190801,22,NA
"de","kk","Kinship",0.193729450254382,6,NA
"el","ka","Motion",0.193748148759147,41,NA
"hr","sv","The house",0.193748909609145,25,NA
"et","el","The house",0.193779480366579,24,0.561818181818182
"ko","zh","Miscellaneous function words",0.193794661492722,9,NA
"ka","he","Cognition",0.193832383601872,35,NA
"da","he","The body",0.193853799335669,90,NA
"uk","ar","Basic actions and technology",0.19385528115406,139,NA
"hy","zh","Animals",0.193855907361739,40,NA
"fi","bg","Motion",0.193862320349022,61,NA
"el","sk","Basic actions and technology",0.193881243998147,108,NA
"ta","he","Emotions and values",0.193892819411894,39,0.488
"cs","ja","The house",0.193906591484178,23,0.566363636363636
"hr","ko","Basic actions and technology",0.193933724895648,91,NA
"ro","kk","The house",0.19396056868833,29,NA
"sk","ar","Basic actions and technology",0.1939625454638,137,NA
"ja","eu","Emotions and values",0.193982035872915,42,NA
"no","ka","Motion",0.194003285360329,43,NA
"fi","eu","Agriculture and vegetation",0.194020613633803,25,NA
"fi","ar","Basic actions and technology",0.194041105359592,161,NA
"nl","ko","The physical world",0.194068350866782,72,0.56
"da","ko","Modern world",0.194073756419746,22,NA
"it","he","Speech and language",0.19407536299015,25,NA
"tr","uz","The house",0.194095110326245,17,NA
"fr","ja","Motion",0.194099356578548,63,NA
"fa","ko","The house",0.194130605845377,16,NA
"ro","zh","Social and political relations",0.194143309161021,39,NA
"hr","kk","Agriculture and vegetation",0.194162443778774,31,NA
"hy","zh","Speech and language",0.194174535404316,25,NA
"de","ja","Agriculture and vegetation",0.194175460941788,1,NA
"sk","kk","Motion",0.194179912118645,57,NA
"fi","he","Motion",0.194182567199677,79,NA
"no","uz","Miscellaneous function words",0.194207824213194,7,NA
"uz","eu","Clothing and grooming",0.19421081267784,17,NA
"ko","ka","The body",0.194262664997727,84,NA
"be","de","The body",0.194290065052546,17,NA
"ca","ko","Clothing and grooming",0.194301315477789,16,NA
"cs","zh","Spatial relations",0.194301360513325,82,NA
"da","kk","Modern world",0.194321303187746,28,NA
"lt","zh","The physical world",0.194334278539923,80,0.655
"hy","en","Basic actions and technology",0.194336738726127,115,0.547083333333334
"be","ta","The house",0.194356033737398,20,0.401818181818182
"hi","en","Motion",0.194398536763915,50,NA
"uk","he","The body",0.194416158016824,89,NA
"cs","az","Clothing and grooming",0.194421205891792,27,NA
"ro","zh","Emotions and values",0.194440181913291,67,NA
"bg","be","Basic actions and technology",0.19446318769078,103,0.23375
"de","ca","Animals",0.194468510215561,2,NA
"ca","he","Modern world",0.194471972287282,32,NA
"sk","kk","Basic actions and technology",0.194477504552459,134,NA
"hr","he","The house",0.194486920844672,24,NA
"hi","ka","Agriculture and vegetation",0.194499649534747,26,NA
"et","nl","The house",0.194505534057588,22,0.785454545454545
"bg","kk","Basic actions and technology",0.194522377377491,125,0.416666666666667
"sv","zh","Social and political relations",0.194528779402591,31,NA
"pt","he","Agriculture and vegetation",0.194563431883032,24,NA
"hr","ka","The house",0.194621633199523,30,NA
"tr","eu","The house",0.19463283786954,25,NA
"hr","ja","Possession",0.19465029828337,20,NA
"hu","hy","Agriculture and vegetation",0.194667267462215,22,0.181818181818182
"ro","ko","Basic actions and technology",0.194717049447159,98,NA
"sv","ar","Cognition",0.194763341992522,31,NA
"el","kk","Possession",0.194787371697943,28,0.744772727272727
"eu","zh","Animals",0.194811890547628,47,NA
"lt","ta","Clothing and grooming",0.194813720787388,19,NA
"hr","ar","Modern world",0.194828562667087,36,NA
"be","ja","The physical world",0.194841706051936,71,0.331666666666667
"cs","zh","Motion",0.194883024029658,61,NA
"nl","zh","The physical world",0.195009003050067,82,0.731666666666667
"hy","da","Basic actions and technology",0.195018828143281,120,NA
"hr","ro","Motion",0.195093068772401,68,NA
"en","ar","Motion",0.195122301524234,71,NA
"fa","kk","The house",0.195141802782231,25,NA
"hr","zh","The physical world",0.195162018882574,82,NA
"no","kk","Agriculture and vegetation",0.195190115880725,26,NA
"en","ro","The house",0.195190401906571,24,NA
"be","he","Motion",0.195192345301607,59,NA
"sv","ka","Modern world",0.195299119886789,26,NA
"hi","ta","Motion",0.195299565345612,33,NA
"el","he","Social and political relations",0.195309442251382,28,0.510769230769231
"et","it","Agriculture and vegetation",0.195401755796596,21,NA
"fr","kk","Basic actions and technology",0.195422950225709,151,0.69375
"da","kk","Agriculture and vegetation",0.195426513742054,25,NA
"fa","ka","The house",0.195462544049814,23,NA
"hr","ka","Agriculture and vegetation",0.195477131884922,30,NA
"no","az","Clothing and grooming",0.195504709736808,29,NA
"uz","kk","The physical world",0.195510301760392,47,NA
"nl","ja","Modern world",0.195510853913662,32,NA
"et","kk","Basic actions and technology",0.195515617451392,129,0.583333333333334
"ja","eu","Animals",0.195521544542451,48,NA
"cs","zh","Emotions and values",0.195529802319469,53,0.524
"hr","en","Motion",0.195549573894285,56,NA
"pl","kk","Basic actions and technology",0.195555155069242,136,NA
"bg","ko","Basic actions and technology",0.19557222759741,73,0.208333333333333
"sv","ta","Miscellaneous function words",0.195583585012026,14,NA
"el","ja","Spatial relations",0.195623145273006,59,NA
"it","uz","Basic actions and technology",0.195633033490459,36,NA
"fi","kk","Basic actions and technology",0.195652541205089,156,NA
"be","eu","Clothing and grooming",0.195679553567853,26,NA
"sk","ja","Food and drink",0.19568089299304,36,NA
"da","uz","Basic actions and technology",0.195713290809075,43,NA
"it","ar","Basic actions and technology",0.195714194732137,144,NA
"el","ko","Basic actions and technology",0.195720172760334,65,0.564166666666667
"cs","ja","Emotions and values",0.195748244197745,40,0.587333333333333
"be","zh","Cognition",0.195833190919614,29,NA
"ar","he","Cognition",0.195851388227346,33,NA
"de","zh","Emotions and values",0.195854104322274,33,NA
"hr","ja","Sense perception",0.195856405237286,50,NA
"az","ar","Cognition",0.195894900633757,32,NA
"el","sv","The house",0.19591610527893,24,NA
"hi","sk","Motion",0.195935081033297,53,NA
"hy","zh","Social and political relations",0.195993479941872,32,0.499230769230769
"nl","ko","Motion",0.196058583704099,41,NA
"pl","ar","Modern world",0.196105289687306,34,NA
"hy","no","Clothing and grooming",0.196191256202087,25,NA
"hi","kk","Basic actions and technology",0.196201745227295,127,NA
"az","he","Emotions and values",0.196221484788074,62,NA
"hi","hr","Modern world",0.196272150767959,48,NA
"hi","el","The house",0.19629602882406,31,NA
"el","ka","Basic actions and technology",0.19629788191893,82,NA
"hr","sv","Modern world",0.196313994798467,34,NA
"sk","zh","Sense perception",0.19634836229415,52,NA
"eu","ar","The house",0.196397801267616,24,NA
"en","ar","The house",0.196431401577973,23,NA
"ka","zh","The body",0.196441503398698,91,NA
"hy","hr","The house",0.196464640388797,24,NA
"no","eu","Agriculture and vegetation",0.196470301417368,25,NA
"it","ko","Modern world",0.196480543794708,23,NA
"hu","zh","Basic actions and technology",0.196487320791875,150,0.390416666666667
"hi","da","The house",0.196499143925733,27,NA
"es","ko","Motion",0.196509119688757,52,NA
"fr","ja","Spatial relations",0.196518674428994,78,NA
"es","ja","Basic actions and technology",0.196528127856894,134,0.462083333333333
"fa","eu","Basic actions and technology",0.196594021122275,86,NA
"et","zh","Speech and language",0.196612578276292,23,NA
"hu","ar","The house",0.196634445843101,25,NA
"hr","sv","Basic actions and technology",0.19663547712045,153,NA
"fi","tr","Agriculture and vegetation",0.196655657265595,27,NA
"et","ro","The house",0.196670673093481,25,NA
"sk","he","Speech and language",0.196689889534771,24,NA
"en","ta","Possession",0.196698498819272,15,0.447954545454545
"sk","he","Emotions and values",0.196706001450105,59,NA
"hy","pl","Clothing and grooming",0.196725420489385,23,NA
"pl","ka","Motion",0.196740268866213,51,NA
"ca","he","Speech and language",0.196756800521952,22,NA
"pl","zh","The house",0.196761133812845,21,NA
"be","ar","Social and political relations",0.196764484448106,33,NA
"ca","zh","Sense perception",0.196782724343255,47,NA
"hy","he","Cognition",0.196812420919541,32,NA
"nl","zh","Agriculture and vegetation",0.196824497732687,20,0.363636363636364
"et","zh","Sense perception",0.19685006854321,54,NA
"fa","zh","Motion",0.196870453528474,40,NA
"sk","tr","Basic actions and technology",0.196887146541766,138,NA
"ar","zh","The physical world",0.196914478314261,80,NA
"hi","ro","Basic actions and technology",0.196949681354171,135,NA
"az","ja","Food and drink",0.196956589030918,32,NA
"cs","ja","Spatial relations",0.196965147679874,63,NA
"el","kk","Miscellaneous function words",0.196997191606516,16,NA
"be","ta","Social and political relations",0.197003774128342,26,0.442692307692307
"kk","ja","The body",0.197008268316197,88,NA
"hy","zh","The physical world",0.197041185150445,72,0.718333333333334
"no","en","The house",0.197050879255066,23,NA
"ar","zh","Sense perception",0.197051548404727,50,NA
"az","ar","The body",0.197077670716403,86,NA
"hy","ta","Spatial relations",0.197092795451703,64,NA
"uz","ka","Emotions and values",0.197130657437585,29,NA
