society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ig3,Kurtatchi,xd855,tinp1237,Tinputz,Austronesian,DistToCoast_km,6.229930998,,2015,,
WNAI1,North Tlingit,xd1431,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,DistToCoast_km,6.241371098,,2015,,
B95,Tiwi,xd778,tiwi1244,Tiwi,,DistToCoast_km,6.262788206,,2015,,
B372,Labrador Inuit,xd1039,labr1244,North Labrador Eskimo,Eskimo-Aleut,DistToCoast_km,6.415704514,,2015,,
Ie32,Sio,xd810,sioo1240,Sio,Austronesian,DistToCoast_km,6.490751754,,2015,,
Ii9,Niueans,xd888,niue1239,Niuean,Austronesian,DistToCoast_km,6.543355407,,2015,,
B275,Coos,xd1081,coos1249,Hanis,Coosan,DistToCoast_km,6.547875104,,2015,,
WNAI17,Cowichan,xd1086,cowi1241,Cowichan,Salishan,DistToCoast_km,6.605072056,,2015,,
WNAI21,Lummi,xd1074,lumm1243,Lummi,Salishan,DistToCoast_km,6.605072056,,2015,,
Na11,Sivokakmeit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,DistToCoast_km,6.679902436,,2015,,
Ie6,Waropen,xd820,waro1242,Waropen,Austronesian,DistToCoast_km,6.688521954,,2015,,
Ie30,Mimika,xd808,kamo1255,Kamoro,Nuclear Trans New Guinea,DistToCoast_km,6.723346434,,2015,,
SCCS89,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,DistToCoast_km,6.836423492,,2015,,
Ec4,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,DistToCoast_km,6.875739291,,2015,,
Ij6,Hawaiians,xd895,hawa1245,Hawaiian,Austronesian,DistToCoast_km,7.015990352,,2015,,
Ic4,Rotinese,xd766,term1237,Termanu,Austronesian,DistToCoast_km,7.041098069,,2015,,
Sa7,Garifuna,xd1323,gari1256,Garifuna,Arawakan,DistToCoast_km,7.180392789,,2015,,
Ie10,Motu,xd786,motu1246,Motu,Austronesian,DistToCoast_km,7.203667328,,2015,,
Ie20,Koita,xd797,koit1244,Koitabu,Koiarian,DistToCoast_km,7.203667328,,2015,,
Ie22,Mekeo,xd799,meke1243,Mekeo,Austronesian,DistToCoast_km,7.203667328,,2015,,
If5,Ponapeans,xd836,pohn1238,Pohnpeian,Austronesian,DistToCoast_km,7.344933896,,2015,,
Nb22,Tlingit,xd1082,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,DistToCoast_km,7.347030196,,2015,,
Ec5,Koryak,xd633,kory1246,Koryak,Chukotko-Kamchatkan,DistToCoast_km,7.435165532,,2015,,
Eh9,Antaisaka,xd695,tesa1236,Tesaka Malagasy,Austronesian,DistToCoast_km,7.504016034,,2015,,
Ia12,Sugbuanon,xd735,cebu1242,Cebuano,Austronesian,DistToCoast_km,7.62473551,,2015,,
B168,Coast Miwok,xd983,coas1301,Coast Miwok,Miwok-Costanoan,DistToCoast_km,7.911923806,,2015,,
WNAI7,Haisla,xd1105,hais1244,Haisla,Wakashan,DistToCoast_km,7.979707018,,2015,,
WNAI31,Coos,xd1081,coos1249,Hanis,Coosan,DistToCoast_km,8.06557327,,2015,,
B286,Makah,xd1084,maka1318,Makah,Wakashan,DistToCoast_km,8.279127239,,2015,,
B268,Squamish,xd1072,squa1248,Squamish,Salishan,DistToCoast_km,8.346669006,,2015,,
Ib2,Javanese,xd751,java1254,Javanese,Austronesian,DistToCoast_km,8.361963957,,2015,,
B104,Karajarri,xd953,kara1476,Karadjeri,Pama-Nyungan,DistToCoast_km,8.379608757,,2015,,
B290,Haida,xd1068,nort2938,Northern Haida,Haida,DistToCoast_km,8.443124697,,2015,,
WNAI33,Chetco,xd1422,tolo1259,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,DistToCoast_km,8.514829845,,2015,,
SCCS81,Tanala,xd689,tana1285,Tanala,Austronesian,DistToCoast_km,8.520127207,,2015,,
SCCS133,Twana,xd1079,twan1247,Twana,Salishan,DistToCoast_km,8.588344464,,2015,,
B271,Twana,xd1079,twan1247,Twana,Salishan,DistToCoast_km,8.594854805,,2015,,
Ec7,Ainu,xd635,ainu1240,Hokkaido Ainu,Ainu,DistToCoast_km,8.64568909,,2015,,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,DistToCoast_km,8.647643817,,2015,,
SCCS106,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,DistToCoast_km,8.647643817,,2015,,
B288,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,DistToCoast_km,8.693841028,,2015,,
B281,Tillamook,xd1080,till1254,Tillamook,Salishan,DistToCoast_km,8.815601953,,2015,,
WNAI28,Tillamook,xd1080,till1254,Tillamook,Salishan,DistToCoast_km,8.815601953,,2015,,
B5,Onge,xd902,onge1236,Önge,Jarawa-Onge,DistToCoast_km,8.981579124,,2015,,
WNAI32,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,DistToCoast_km,9.310719211,,2015,,
Sa11,Kaqchikel,xd1311,kaqc1270,Kaqchikel,Mayan,DistToCoast_km,9.490383715,,2015,,
Ic3,Belu,xd765,tetu1245,Tetum,Austronesian,DistToCoast_km,9.495580537,,2015,,
B169,Mattole-Bear River,xd1099,matt1238,Mattole,Athabaskan-Eyak-Tlingit,DistToCoast_km,9.53015144,,2015,,
Af22,Itsekiri,xd200,isek1239,Isekiri,Atlantic-Congo,DistToCoast_km,9.562104728,,2015,,
SCCS84,Balinese,xd752,bali1278,Balinese,Austronesian,DistToCoast_km,9.586757636,,2015,,
Ab22,Chopi,xd25,copi1238,Copi,Atlantic-Congo,DistToCoast_km,9.659272187,,2015,,
Nb4,Yurok,xd1101,yuro1248,Yurok,Algic,DistToCoast_km,9.69834282,,2015,,
Na9,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,DistToCoast_km,9.700485423,,2015,,
B132,Mirniny,xd976,ngad1258,Ngadjunmaya,Pama-Nyungan,DistToCoast_km,9.937829921,,2015,,
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,DistToCoast_km,10.12666251,,2015,,
Nb28,Alsea,xd1088,alse1251,Alsea-Yaquina,,DistToCoast_km,10.17616306,,2015,,
Nb29,Siuslaw,xd1089,sius1254,Siuslaw,,DistToCoast_km,10.17616306,,2015,,
WNAI30,Siuslaw,xd1089,sius1254,Siuslaw,,DistToCoast_km,10.17616306,,2015,,
Na2,Tareumiut,xd1036,nort2944,North Slope Inupiatun,Eskimo-Aleut,DistToCoast_km,10.36852038,,2015,,
B383,Aivilingmiut Inuit,xd1024,cari1277,Kivalliq,Eskimo-Aleut,DistToCoast_km,10.48431106,,2015,,
SCCS93,Kimam,xd794,kima1246,Kimaama,Kolopom,DistToCoast_km,10.61725813,,2015,,
WNAI25,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,DistToCoast_km,10.62349324,,2015,,
Ab11,Xhosa,xd12,xesi1238,Xesibe,Atlantic-Congo,DistToCoast_km,10.78174871,,2015,,
Nc20,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,DistToCoast_km,10.80519401,,2015,,
ec13,Itelmen,xd621,itel1242,Itelmen,Chukotko-Kamchatkan,DistToCoast_km,10.95993395,,2015,,
Af40,Assini,xd220,abur1243,Abure,Atlantic-Congo,DistToCoast_km,10.99952359,,2015,,
B387,Netsilik,xd1060,nets1241,Natsilingmiutut,Eskimo-Aleut,DistToCoast_km,11.00251463,,2015,,
B166,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,DistToCoast_km,11.04523905,,2015,,
Ni4,Seri,xd1289,seri1257,Seri,,DistToCoast_km,11.07971388,,2015,,
WNAI15,Pentlatch,xd1427,pent1242,Pentlatch,Salishan,DistToCoast_km,11.15595381,,2015,,
B283,Heiltsuk,xd1083,bell1263,Bella Bella,Wakashan,DistToCoast_km,11.23904284,,2015,,
Sa14,Ngäbe,xd1314,ngab1239,Ngäbere,Chibchan,DistToCoast_km,11.27062634,,2015,,
B274,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,DistToCoast_km,11.29110625,,2015,,
Ie13,Kiwai,xd789,sout2949,Southern Kiwai,Kiwaian,DistToCoast_km,11.31234788,,2015,,
Ej4,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,DistToCoast_km,11.58312463,,2015,,
Af58,Vai,xd239,vaii1241,Vai,Mande,DistToCoast_km,11.62239018,,2015,,
Nb8,Haisla,xd1105,hais1244,Haisla,Wakashan,DistToCoast_km,11.75821385,,2015,,
Ig20,Kaoka,xd853,long1395,Longgu,Austronesian,DistToCoast_km,11.76872195,,2015,,
Nb19,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,DistToCoast_km,11.81620621,,2015,,
SCCS117,Japanese,xd648,nucl1643,Japanese,Japonic,DistToCoast_km,12.17363086,,2015,,
Ig18,Kwaio,xd850,kwai1243,Kwaio,Austronesian,DistToCoast_km,12.179677,,2015,,
B89,Yiiji,xd942,wuna1249,Wunambal,Worrorran,DistToCoast_km,12.18778713,,2015,,
Ie18,Kimam,xd794,kima1246,Kimaama,Kolopom,DistToCoast_km,12.18939515,,2015,,
Ia17,Bilaan,xd740,koro1310,Koronadal Blaan,Austronesian,DistToCoast_km,12.21069071,,2015,,
B379,Sivokamiut Inuit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,DistToCoast_km,12.2413377,,2015,,
Ig1,Siuai,xd841,siwa1245,Siwai,South Bougainville,DistToCoast_km,12.27667187,,2015,,
B87,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,DistToCoast_km,12.38598351,,2015,,
Nb25,Quinault,xd1085,quin1251,Quinault,Salishan,DistToCoast_km,12.38737239,,2015,,
Sj8,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,DistToCoast_km,12.40778511,,2015,,
Na6,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,DistToCoast_km,12.41925599,,2015,,
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,DistToCoast_km,12.4397853,,2015,,
WNAI65,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,DistToCoast_km,12.63865333,,2015,,
Cd11,Guanche,xd509,guan1277,Guanche,Afro-Asiatic,DistToCoast_km,12.78353341,,2015,,
Eh6,Sinhalese,xd692,sinh1246,Sinhala,Indo-European,DistToCoast_km,12.85621558,,2015,,
B12,Agta (Casiguran),xd906,casi1235,Casiguran-Nagtipunan Agta,Austronesian,DistToCoast_km,12.97817553,,2015,,
Nb12,Klahoose,xd1071,slia1241,Sliammon,Salishan,DistToCoast_km,13.1003716,,2015,,
B93,Yintjingga,xd945,ayab1239,Yintyinka-Ayabadhu,Pama-Nyungan,DistToCoast_km,13.19387904,,2015,,
B86,Burarra,xd941,gunn1247,Gun-narta,Maningrida,DistToCoast_km,13.26894998,,2015,,
B97,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,DistToCoast_km,13.38365619,,2015,,
WNAI82,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,DistToCoast_km,13.39070619,,2015,,
WNAI91,Kiliwa,xd1134,kili1268,Kiliwa,Cochimi-Yuman,DistToCoast_km,13.4931909,,2015,,
B371,Kotzebue Sound Inuit,xd1016,kotz1238,Kotzebue Sound Inupiatun,Eskimo-Aleut,DistToCoast_km,13.61711808,,2015,,
Nh19,Cocopa,xd1269,coco1261,Cocopa,Cochimi-Yuman,DistToCoast_km,13.87173133,,2015,,
WNAI143,Cocopa,xd1269,coco1261,Cocopa,Cochimi-Yuman,DistToCoast_km,13.87173133,,2015,,
Ej11,Cham,xd718,east2563,Eastern Cham,Austronesian,DistToCoast_km,13.96304025,,2015,,
SCCS50,Spanish Basques,xd535,west1508,Western Low Navarrese,Basque,DistToCoast_km,14.19553505,,2015,,
Eg6,Kerala,xd682,mala1464,Malayalam,Dravidian,DistToCoast_km,14.23404517,,2015,,
Cg3,Irish,xd543,iris1253,Irish,Indo-European,DistToCoast_km,14.27561064,,2015,,
Sa1,Guna,xd1309,bord1248,Border Kuna,Chibchan,DistToCoast_km,14.62206378,,2015,,
B186,Yurok,xd1101,yuro1248,Yurok,Algic,DistToCoast_km,14.68064204,,2015,,
B277,Lummi,xd1074,lumm1243,Lummi,Salishan,DistToCoast_km,14.77325457,,2015,,
B269,Alsea,xd1088,alse1251,Alsea-Yaquina,,DistToCoast_km,14.95956438,,2015,,
WNAI24,Quinault,xd1085,quin1251,Quinault,Salishan,DistToCoast_km,15.13200399,,2015,,
B272,Chehalis,xd997,lowe1427,Lower Chehalis,Salishan,DistToCoast_km,15.14276517,,2015,,
WNAI39,Wiyot,xd1097,wiyo1248,Wiyot,Algic,DistToCoast_km,15.20877188,,2015,,
SCCS156,Miskito,xd1325,misk1235,Mískito,Misumalpan,DistToCoast_km,15.24725377,,2015,,
Ia6,Paiwan,xd746,paiw1248,Paiwan,Austronesian,DistToCoast_km,15.2520347,,2015,,
B289,Tsimshian,xd1104,nucl1649,Southern-Coastal Tsimshian,Tsimshian,DistToCoast_km,15.40796781,,2015,,
B13,Agta (Isabela),xd907,agta1234,Agta-Pahanan,Austronesian,DistToCoast_km,15.5015273,,2015,,
Na14,Inughuit (Northern Greenland),xd1031,pola1254,Polar Eskimo,Eskimo-Aleut,DistToCoast_km,15.54067279,,2015,,
Nc34,Kiliwa,xd1134,kili1268,Kiliwa,Cochimi-Yuman,DistToCoast_km,15.54090401,,2015,,
SCCS158,Guna,xd1309,bord1248,Border Kuna,Chibchan,DistToCoast_km,15.64296499,,2015,,
B282,Comox,xd1073,isla1276,Island Comox,Salishan,DistToCoast_km,15.71400256,,2015,,
B136,Tasmanians (southeastern),xd980,sout1439,South-Eastern-Tasmanian-Hinterland,South-Eastern Tasmanian,DistToCoast_km,15.77491127,,2015,,
Id13,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,DistToCoast_km,15.77519584,,2015,,
B115,Jinibarra,xd962,yaga1256,Yagara-Jandai,Pama-Nyungan,DistToCoast_km,16.04155916,,2015,,
Cd21,Tunisians,xd520,tuni1260,Tunis (Tunisian Arabic),Afro-Asiatic,DistToCoast_km,16.08152508,,2015,,
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,DistToCoast_km,16.33188546,,2015,,
WNAI26,Quileute,xd1077,quil1240,Quileute,Chimakuan,DistToCoast_km,17.07571962,,2015,,
Sb6,Wayuu,xd1331,wayu1243,Wayuu,Arawakan,DistToCoast_km,17.11123327,,2015,,
Nb31,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,DistToCoast_km,17.11677004,,2015,,
Nb6,Tolowa,xd1103,tolo1259,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,DistToCoast_km,17.11677004,,2015,,
SCCS113,Atayal,xd732,atay1247,Atayal,Austronesian,DistToCoast_km,17.16663886,,2015,,
Nb39,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,DistToCoast_km,17.51399781,,2015,,
SCCS121,Chukchi,xd631,chuk1273,Chukchi,Chukotko-Kamchatkan,DistToCoast_km,17.80548894,,2015,,
Ia18,Bisayan,xd741,akla1241,Aklanon,Austronesian,DistToCoast_km,18.21563415,,2015,,
WNAI60,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,DistToCoast_km,18.36254385,,2015,,
SCCS154,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,DistToCoast_km,18.45174645,,2015,,
Ad32,Giriama,xd101,giry1241,Giryama,Atlantic-Congo,DistToCoast_km,18.48130116,,2015,,
B299,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,DistToCoast_km,18.54586156,,2015,,
ch24,Livs,xd562,livv1244,Liv,Uralic,DistToCoast_km,18.61770136,,2015,,
Na44,Taqagmiut,xd1061,queb1248,Nunavik,Eskimo-Aleut,DistToCoast_km,19.09411995,,2015,,
Ia4,Subanun,xd744,cent2089,Central Subanen,Austronesian,DistToCoast_km,19.11897528,,2015,,
Ih5,Ajie,xd871,ajie1238,Ajië,Austronesian,DistToCoast_km,19.18940907,,2015,,
SCCS177,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,DistToCoast_km,19.25072871,,2015,,
B279,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,DistToCoast_km,19.79290401,,2015,,
Nc19,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,DistToCoast_km,19.95957918,,2015,,
Nj14,Tequistlatec,xd1300,high1242,Highland Oaxaca Chontal,Tequistlatecan,DistToCoast_km,19.98460589,,2015,,
Ab10,Pondo,xd11,mpon1252,Mpondo,Atlantic-Congo,DistToCoast_km,19.98789628,,2015,,
Sb9,Haitians,xd1334,hait1244,Haitian,Indo-European,DistToCoast_km,20.11726938,,2015,,
SCCS39,Barabra,xd507,kenu1236,Kenuzi-Dongola,Nubian,DistToCoast_km,20.27387715,,2015,,
B285,Klallam,xd1075,clal1241,Clallam,Salishan,DistToCoast_km,20.56758287,,2015,,
WNAI22,Klallam,xd1075,clal1241,Clallam,Salishan,DistToCoast_km,20.56758287,,2015,,
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,DistToCoast_km,20.68442731,,2015,,
Nc21,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,DistToCoast_km,20.68443791,,2015,,
Ic12,Sumbawanese,xd762,sumb1241,Sumbawa,Austronesian,DistToCoast_km,20.99530246,,2015,,
B20,Cholanaikkan,xd913,jenn1240,Jennu Kurumba,Dravidian,DistToCoast_km,21.01133711,,2015,,
B150,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,DistToCoast_km,21.06765528,,2015,,
Id11,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,DistToCoast_km,21.17916374,,2015,,
B382,Utkuhikhalingmiut,xd1023,nets1241,Natsilingmiutut,Eskimo-Aleut,DistToCoast_km,21.54704047,,2015,,
B284,Quileute,xd1077,quil1240,Quileute,Chimakuan,DistToCoast_km,21.70692476,,2015,,
Ae47,Puku,xd168,bata1285,Batanga,Atlantic-Congo,DistToCoast_km,21.74115058,,2015,,
SCCS3,Tsonga,xd27,tson1249,Tsonga,Atlantic-Congo,DistToCoast_km,22.20935862,,2015,,
B143,Seri,xd1289,seri1257,Seri,,DistToCoast_km,22.64463682,,2015,,
Ae12,Duala,xd130,dual1243,Duala,Atlantic-Congo,DistToCoast_km,22.80340478,,2015,,
WNAI41,Mattole-Bear River,xd1099,matt1238,Mattole,Athabaskan-Eyak-Tlingit,DistToCoast_km,22.80495329,,2015,,
ch17,Gagauz,xd554,gaga1249,Gagauz,Turkic,DistToCoast_km,22.83921969,,2015,,
B161,Chumash,xd1127,cruz1243,Cruzeño,Chumashan,DistToCoast_km,23.33169174,,2015,,
SCCS124,Copper Inuit,xd1022,copp1244,Inuinnaqtun,Eskimo-Aleut,DistToCoast_km,23.51692952,,2015,,
SCCS160,Haitians,xd1334,hait1244,Haitian,Indo-European,DistToCoast_km,23.53921945,,2015,,
Cj3,Hebrews,xd589,anci1244,Ancient Hebrew,Afro-Asiatic,DistToCoast_km,23.76469506,,2015,,
SCCS92,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,DistToCoast_km,23.82945822,,2015,,
B165,Kashaya Pomo,xd1418,kash1280,Kashaya,Pomoan,DistToCoast_km,23.99180898,,2015,,
B178,Tolowa,xd1103,tolo1259,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,DistToCoast_km,24.02544762,,2015,,
WNAI35,Tolowa,xd1103,tolo1259,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,DistToCoast_km,24.02544762,,2015,,
Ae2,Kpe,xd138,mokp1239,Mokpwe,Atlantic-Congo,DistToCoast_km,24.27116603,,2015,,
Af57,Temne,xd238,timn1235,Timne,Atlantic-Congo,DistToCoast_km,24.35381023,,2015,,
Sb2,Cágaba,xd1327,cogu1240,Cogui,Chibchan,DistToCoast_km,24.67582488,,2015,,
Af19,Efik,xd196,efik1245,Efik,Atlantic-Congo,DistToCoast_km,24.70923246,,2015,,
Af20,Ibibio,xd198,ibib1240,Ibibio,Atlantic-Congo,DistToCoast_km,24.70923246,,2015,,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,DistToCoast_km,24.81439502,,2015,,
Nb36,Wiyot,xd1097,wiyo1248,Wiyot,Algic,DistToCoast_km,24.94089042,,2015,,
Ia11,Puyuma,xd734,puyu1239,Puyuma,Austronesian,DistToCoast_km,25.08443572,,2015,,
Cd3,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,DistToCoast_km,25.14884215,,2015,,
Ia5,Hanunoo,xd745,hanu1241,Hanunoo,Austronesian,DistToCoast_km,25.18045542,,2015,,
Ih14,Mbau Fijians,xd867,bauu1243,Bau (Fijian),Austronesian,DistToCoast_km,25.41856346,,2015,,
Ih8,Vanua Levu,xd874,nort2843,Northeast Vanua Levu,Austronesian,DistToCoast_km,25.41856346,,2015,,
Nc32,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,DistToCoast_km,25.59247126,,2015,,
Nc33,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,DistToCoast_km,25.59247126,,2015,,
WNAI88,Kumeyaay (Mountain Diegueno),xd1437,kumi1248,Tipai,Cochimi-Yuman,DistToCoast_km,25.59247126,,2015,,
Sa4,Emberá,xd1320,nort2972,Northern Emberá,Chocoan,DistToCoast_km,25.69001236,,2015,,
B105,Mamu,xd954,mamu1253,Mamu,Pama-Nyungan,DistToCoast_km,26.07433291,,2015,,
Nb20,Tillamook,xd1080,till1254,Tillamook,Salishan,DistToCoast_km,26.64255926,,2015,,
Ie21,Mailu,xd798,mail1248,Mailu,Mailuan,DistToCoast_km,26.91086395,,2015,,
SCCS159,Wayuu,xd1331,wayu1243,Wayuu,Arawakan,DistToCoast_km,27.5501467,,2015,,
Id7,Murriny Patha,xd782,murr1258,Murriny Patha,Southern Daly,DistToCoast_km,27.67102395,,2015,,
Sb3,Barí (Motilon),xd1328,yukp1241,Yukpa,Cariban,DistToCoast_km,27.77230975,,2015,,
Sb7,Yupa,xd1332,yukp1241,Yukpa,Cariban,DistToCoast_km,27.77230975,,2015,,
WNAI40,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,DistToCoast_km,28.03174807,,2015,,
Nb9,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,DistToCoast_km,28.35585462,,2015,,
B84,Gunwinygu,xd939,gunw1252,Bininj Kun-Wok,Gunwinyguan,DistToCoast_km,28.45451771,,2015,,
SCCS73,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,DistToCoast_km,28.4755152,,2015,,
B291,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,DistToCoast_km,28.78163193,,2015,,
WNAI66,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,DistToCoast_km,28.85681445,,2015,,
B181,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,DistToCoast_km,29.10072033,,2015,,
Cg1,Dutch,xd541,dutc1256,Dutch,Indo-European,DistToCoast_km,29.15123603,,2015,,
B90,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,DistToCoast_km,29.76441695,,2015,,
Ag19,Diola,xd254,ejam1238,Ejamat,Atlantic-Congo,DistToCoast_km,29.90828999,,2015,,
B156,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,DistToCoast_km,30.18366784,,2015,,
Nc29,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,DistToCoast_km,30.18366784,,2015,,
Ne16,Karankawa,xd1215,kara1289,Karankawa,,DistToCoast_km,30.68938005,,2015,,
SCCS42,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,DistToCoast_km,30.75607548,,2015,,
Eh7,Antandroy,xd693,tand1256,Tandroy Malagasy,Austronesian,DistToCoast_km,30.90626797,,2015,,
Ca36,Beni-Amer,xd444,mans1267,Mansa',Afro-Asiatic,DistToCoast_km,31.12598167,,2015,,
SCCS157,Bribri,xd1321,brib1243,Bribri,Chibchan,DistToCoast_km,31.3275765,,2015,,
Sa15,Jakaltek,xd1315,popt1235,Popti',Mayan,DistToCoast_km,31.50798246,,2015,,
Ej8,Malays,xd730,mala1479,Colloquial Malay,Austronesian,DistToCoast_km,31.68195247,,2015,,
B35,Paraujano,xd1330,para1316,Paraujano,Arawakan,DistToCoast_km,31.95877906,,2015,,
Ce8,Spanish Basques,xd535,west1508,Western Low Navarrese,Basque,DistToCoast_km,32.39253565,,2015,,
Ic1,Macassarese,xd759,maka1311,Makasar,Austronesian,DistToCoast_km,32.50802004,,2015,,
Cj7,Lebanese,xd593,nort3139,North Levantine Arabic,Afro-Asiatic,DistToCoast_km,32.75528861,,2015,,
SCCS80,Vedda,xd690,vedd1240,Veddah,Indo-European,DistToCoast_km,32.92245687,,2015,,
Cd15,Jebala,xd513,jebl1238,Jebli,Afro-Asiatic,DistToCoast_km,32.93024227,,2015,,
B270,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,DistToCoast_km,32.95898975,,2015,,
Ce6,Spaniards,xd533,stan1288,Spanish,Indo-European,DistToCoast_km,33.20523679,,2015,,
SCCS82,Negri Sembilan,xd723,nege1240,Negeri Sembilan Malay,Austronesian,DistToCoast_km,33.25812944,,2015,,
B278,Quinault,xd1085,quin1251,Quinault,Salishan,DistToCoast_km,33.30991355,,2015,,
B295,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,DistToCoast_km,33.95021173,,2015,,
SCCS132,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,DistToCoast_km,34.25634149,,2015,,
Af35,Adangme,xd214,adan1247,Adangme,Atlantic-Congo,DistToCoast_km,34.27083822,,2015,,
Af43,Ga,xd223,gaaa1244,Ga,Atlantic-Congo,DistToCoast_km,34.27083822,,2015,,
Nj4,Totonac,xd1303,papa1238,Papantla Totonac,Totonacan,DistToCoast_km,34.47714165,,2015,,
Af55,Gola,xd236,gola1255,Gola,Atlantic-Congo,DistToCoast_km,34.5245833,,2015,,
B137,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,DistToCoast_km,34.7006523,,2015,,
Ad27,Kwere,xd95,kwer1261,Kwere,Atlantic-Congo,DistToCoast_km,34.94380492,,2015,,
B146,Kiliwa,xd1134,kili1268,Kiliwa,Cochimi-Yuman,DistToCoast_km,35.26447907,,2015,,
Cf4,Brazilians,xd539,braz1246,Brazilian Portuguese,Indo-European,DistToCoast_km,35.5646679,,2015,,
B135,Kurnai,xd979,gana1278,Ganai,Pama-Nyungan,DistToCoast_km,35.69256031,,2015,,
B14,Agta (Cagayan),xd908,cent2084,Central Cagayan Agta,Austronesian,DistToCoast_km,35.73582779,,2015,,
Ic5,Toradja,xd767,pamo1252,Pamona,Austronesian,DistToCoast_km,35.76371444,,2015,,
SCCS87,Toradja,xd767,pamo1252,Pamona,Austronesian,DistToCoast_km,35.76371444,,2015,,
B88,"Yolngu, Dhuwal",xd777,dhuw1249,Dhuwal,Pama-Nyungan,DistToCoast_km,35.86504745,,2015,,
Cg2,Icelanders,xd542,icel1247,Icelandic,Indo-European,DistToCoast_km,36.02266784,,2015,,
Id12,Yir Yoront,xd775,jirj1239,Jir'jorond,Pama-Nyungan,DistToCoast_km,36.08045919,,2015,,
Nb13,Squamish,xd1072,squa1248,Squamish,Salishan,DistToCoast_km,36.18492098,,2015,,
